time,Bx,By,Bz,BT
80.481,-1.02,-7.86,14.76,16.75
80.502,-1.02,-7.86,14.76,16.75
80.522,-1.02,-7.86,14.76,16.75
80.546,-0.96,-7.80,14.70,16.67
80.566,-0.96,-7.80,14.70,16.67
80.585,-0.96,-7.74,14.64,16.59
80.605,-0.96,-7.68,14.64,16.56
80.625,-0.96,-7.62,14.64,16.53
80.649,-0.96,-7.56,14.64,16.50
80.665,-0.96,-7.50,14.64,16.48
80.685,-0.96,-7.44,14.64,16.45
80.705,-0.96,-7.44,14.64,16.45
80.725,-0.96,-7.38,14.64,16.42
80.748,-0.96,-7.32,14.64,16.40
80.767,-0.90,-7.32,14.64,16.39
80.785,-0.84,-7.32,14.64,16.39
80.806,-0.84,-7.32,14.64,16.39
80.826,-0.78,-7.32,14.64,16.39
80.846,-0.72,-7.32,14.64,16.38
80.868,-0.66,-7.32,14.70,16.43
80.888,-0.66,-7.32,14.70,16.43
80.908,-0.60,-7.32,14.70,16.43
80.940,-0.60,-7.32,14.70,16.43
80.950,-0.60,-7.32,14.70,16.43
80.970,-0.72,-7.32,14.70,16.44
80.991,-0.78,-7.32,14.64,16.39
81.014,-0.90,-7.32,14.64,16.39
81.032,-0.96,-7.32,14.58,16.34
81.059,-1.08,-7.32,14.58,16.35
81.072,-1.14,-7.32,14.52,16.30
81.093,-1.14,-7.32,14.52,16.30
81.113,-1.08,-7.26,14.46,16.22
81.135,-0.90,-7.26,14.46,16.21
81.166,-0.78,-7.26,14.40,16.15
81.176,-0.60,-7.26,14.40,16.14
81.197,-0.42,-7.20,14.40,16.11
81.223,-0.24,-7.20,14.28,15.99
81.241,-0.12,-7.20,14.22,15.94
81.268,0.00,-7.20,14.16,15.89
81.282,0.06,-7.20,14.10,15.83
81.301,0.06,-7.20,14.04,15.78
81.320,0.06,-7.20,13.98,15.73
81.340,0.06,-7.20,13.92,15.67
81.361,0.06,-7.20,13.86,15.62
81.382,0.06,-7.20,13.86,15.62
81.404,0.06,-7.20,13.86,15.62
81.421,0.06,-7.20,13.92,15.67
81.441,0.06,-7.20,13.98,15.73
81.462,0.00,-7.20,14.10,15.83
81.482,0.00,-7.20,14.22,15.94
81.505,0.00,-7.14,14.34,16.02
81.524,-0.06,-7.14,14.46,16.13
81.545,-0.12,-7.14,14.58,16.23
81.562,-0.18,-7.08,14.70,16.32
81.582,-0.18,-7.08,14.82,16.43
81.602,-0.24,-7.02,14.94,16.51
81.623,-0.30,-7.02,15.00,16.56
81.643,-0.30,-7.02,15.06,16.62
81.669,-0.30,-7.02,15.12,16.67
81.685,-0.30,-7.02,15.18,16.73
81.706,-0.30,-7.02,15.24,16.78
81.726,-0.30,-7.02,15.30,16.84
81.756,-0.30,-7.02,15.30,16.84
81.767,-0.30,-7.02,15.30,16.84
81.787,-0.30,-7.02,15.30,16.84
81.808,-0.30,-7.02,15.30,16.84
81.829,-0.30,-7.02,15.30,16.84
81.853,-0.30,-7.02,15.30,16.84
81.875,-0.30,-7.02,15.24,16.78
81.894,-0.24,-7.02,15.24,16.78
81.913,-0.24,-6.96,15.24,16.76
81.935,-0.18,-6.96,15.18,16.70
81.964,-0.18,-6.96,15.12,16.65
81.987,-0.18,-6.90,15.12,16.62
81.995,-0.12,-6.90,15.06,16.57
82.021,-0.12,-6.90,15.06,16.57
82.035,-0.12,-6.96,15.06,16.59
82.053,-0.12,-6.96,15.00,16.54
82.075,-0.18,-7.02,15.00,16.56
82.092,-0.18,-7.08,14.94,16.53
82.113,-0.24,-7.14,14.94,16.56
82.135,-0.30,-7.20,14.94,16.59
82.162,-0.36,-7.32,14.94,16.64
82.176,-0.36,-7.38,14.88,16.61
82.196,-0.42,-7.44,14.82,16.59
82.217,-0.48,-7.56,14.76,16.59
82.236,-0.48,-7.62,14.58,16.46
82.257,-0.48,-7.68,14.46,16.38
82.280,-0.48,-7.74,14.28,16.25
82.303,-0.48,-7.80,14.16,16.17
82.320,-0.48,-7.80,14.04,16.07
82.343,-0.42,-7.80,13.86,15.91
82.365,-0.42,-7.86,13.80,15.89
82.381,-0.36,-7.86,13.74,15.83
82.403,-0.36,-7.86,13.68,15.78
82.425,-0.36,-7.86,13.68,15.78
82.463,-0.30,-7.86,13.80,15.88
82.465,-0.30,-7.86,13.86,15.94
82.492,-0.30,-7.86,13.92,15.99
82.506,-0.30,-7.86,13.98,16.04
82.527,-0.36,-7.86,14.04,16.09
82.557,-0.48,-7.86,14.10,16.15
82.569,-0.48,-7.80,14.16,16.17
82.588,-0.54,-7.80,14.22,16.23
82.608,-0.60,-7.80,14.16,16.18
82.629,-0.60,-7.74,14.16,16.15
82.655,-0.66,-7.68,14.22,16.17
82.677,-0.66,-7.62,14.22,16.15
82.696,-0.60,-7.56,14.28,16.17
82.718,-0.60,-7.50,14.28,16.14
82.738,-0.54,-7.44,14.34,16.16
82.755,-0.54,-7.38,14.34,16.14
82.778,-0.54,-7.32,14.34,16.11
82.797,-0.54,-7.26,14.40,16.14
82.819,-0.54,-7.20,14.34,16.06
82.837,-0.48,-7.20,14.34,16.05
82.858,-0.48,-7.20,14.34,16.05
82.884,-0.48,-7.20,14.34,16.05
82.901,-0.48,-7.20,14.34,16.05
82.922,-0.48,-7.20,14.34,16.05
82.941,-0.48,-7.20,14.34,16.05
82.961,-0.48,-7.20,14.34,16.05
82.985,-0.48,-7.20,14.34,16.05
83.004,-0.48,-7.20,14.34,16.05
83.024,-0.48,-7.26,14.34,16.08
83.045,-0.48,-7.32,14.34,16.11
83.065,-0.48,-7.44,14.34,16.16
83.088,-0.48,-7.50,14.34,16.19
83.106,-0.48,-7.56,14.34,16.22
83.126,-0.48,-7.68,14.34,16.27
83.157,-0.48,-7.74,14.34,16.30
83.169,-0.48,-7.80,14.34,16.33
83.183,-0.48,-7.86,14.34,16.36
83.203,-0.48,-7.86,14.34,16.36
83.224,-0.48,-7.86,14.34,16.36
83.244,-0.48,-7.86,14.34,16.36
83.264,-0.48,-7.86,14.34,16.36
83.285,-0.48,-7.86,14.34,16.36
83.305,-0.48,-7.86,14.34,16.36
83.326,-0.48,-7.86,14.34,16.36
83.346,-0.48,-7.86,14.34,16.36
83.380,-0.48,-7.86,14.34,16.36
83.392,-0.48,-7.86,14.34,16.36
83.413,-0.48,-7.86,14.34,16.36
83.435,-0.48,-7.86,14.34,16.36
83.455,-0.48,-7.86,14.34,16.36
83.479,-0.48,-7.86,14.34,16.36
83.499,-0.48,-7.86,14.34,16.36
83.516,-0.48,-7.86,14.34,16.36
83.539,-0.48,-7.86,14.34,16.36
83.559,-0.48,-7.86,14.34,16.36
83.582,-0.48,-7.86,14.34,16.36
83.605,-0.48,-7.86,14.34,16.36
83.624,-0.48,-7.86,14.28,16.31
83.644,-0.48,-7.86,14.28,16.31
83.666,-0.48,-7.86,14.28,16.31
83.695,-0.48,-7.86,14.22,16.25
83.706,-0.48,-7.86,14.22,16.25
83.728,-0.48,-7.86,14.16,16.20
83.747,-0.54,-7.86,14.16,16.20
83.770,-0.54,-7.86,14.16,16.20
83.785,-0.54,-7.86,14.16,16.20
83.816,-0.54,-7.86,14.16,16.20
83.826,-0.60,-7.86,14.22,16.26
83.846,-0.60,-7.86,14.22,16.26
83.866,-0.60,-7.86,14.22,16.26
83.896,-0.60,-7.86,14.22,16.26
83.907,-0.60,-7.86,14.22,16.26
83.928,-0.60,-7.86,14.22,16.26
83.950,-0.60,-7.86,14.22,16.26
83.983,-0.60,-7.86,14.22,16.26
83.988,-0.60,-7.86,14.16,16.21
84.009,-0.60,-7.86,14.16,16.21
84.030,-0.60,-7.86,14.16,16.21
84.050,-0.60,-7.86,14.16,16.21
84.070,-0.60,-7.86,14.16,16.21
84.092,-0.60,-7.86,14.16,16.21
84.110,-0.60,-7.86,14.16,16.21
84.130,-0.60,-7.86,14.16,16.21
84.153,-0.60,-7.86,14.16,16.21
84.176,-0.66,-7.86,14.16,16.21
84.197,-0.72,-7.86,14.16,16.21
84.217,-0.78,-7.86,14.16,16.21
84.237,-0.78,-7.86,14.16,16.21
84.256,-0.84,-7.86,14.16,16.22
84.278,-0.96,-7.86,14.16,16.22
84.299,-1.02,-7.86,14.16,16.23
84.322,-1.08,-7.86,14.16,16.23
84.339,-1.08,-7.86,14.16,16.23
84.359,-1.08,-7.86,14.16,16.23
84.381,-1.14,-7.86,14.16,16.24
84.402,-1.14,-7.86,14.16,16.24
84.423,-1.14,-7.86,14.16,16.24
84.444,-1.14,-7.86,14.22,16.29
84.475,-1.08,-7.86,14.22,16.28
84.485,-1.02,-7.86,14.28,16.33
84.505,-0.96,-7.86,14.28,16.33
84.525,-0.96,-7.86,14.28,16.33
84.546,-0.84,-7.86,14.28,16.32
84.570,-0.78,-7.86,14.34,16.37
84.594,-0.72,-7.86,14.34,16.37
84.611,-0.66,-7.86,14.40,16.42
84.631,-0.66,-7.86,14.40,16.42
84.652,-0.60,-7.80,14.40,16.39
84.673,-0.60,-7.74,14.46,16.41
84.696,-0.60,-7.68,14.46,16.38
84.721,-0.60,-7.68,14.46,16.38
84.735,-0.60,-7.62,14.40,16.30
84.755,-0.60,-7.56,14.40,16.27
84.774,-0.60,-7.56,14.40,16.27
84.796,-0.60,-7.50,14.40,16.25
84.816,-0.60,-7.50,14.40,16.25
84.833,-0.60,-7.50,14.34,16.19
84.853,-0.54,-7.50,14.34,16.19
84.874,-0.54,-7.50,14.34,16.19
84.896,-0.54,-7.50,14.28,16.14
84.915,-0.54,-7.50,14.28,16.14
84.939,-0.54,-7.50,14.22,16.09
84.959,-0.54,-7.50,14.22,16.09
84.993,-0.54,-7.50,14.16,16.03
85.001,-0.48,-7.50,14.16,16.03
85.023,-0.48,-7.50,14.16,16.03
85.043,-0.48,-7.50,14.16,16.03
85.073,-0.42,-7.50,14.16,16.03
85.088,-0.36,-7.50,14.16,16.03
85.102,-0.30,-7.50,14.16,16.03
85.120,-0.30,-7.50,14.16,16.03
85.141,-0.24,-7.50,14.16,16.03
85.175,-0.18,-7.50,14.16,16.02
85.191,-0.12,-7.50,14.10,15.97
85.204,-0.12,-7.50,14.10,15.97
85.223,-0.12,-7.56,14.10,16.00
85.243,-0.12,-7.56,14.04,15.95
85.263,-0.12,-7.62,14.04,15.97
85.297,-0.12,-7.62,13.98,15.92
85.311,-0.12,-7.62,13.98,15.92
85.332,-0.12,-7.68,13.98,15.95
85.354,-0.12,-7.68,13.98,15.95
85.372,-0.18,-7.68,14.10,16.06
85.396,-0.24,-7.74,14.16,16.14
85.420,-0.24,-7.74,14.28,16.24
85.435,-0.30,-7.80,14.40,16.38
85.453,-0.36,-7.86,14.52,16.51
85.473,-0.42,-7.86,14.70,16.67
85.494,-0.48,-7.86,14.82,16.78
85.518,-0.48,-7.92,14.94,16.92
85.536,-0.54,-7.92,15.00,16.97
85.557,-0.54,-7.92,15.12,17.08
85.577,-0.60,-7.92,15.12,17.08
85.598,-0.60,-7.92,15.12,17.08
85.619,-0.66,-7.86,15.12,17.05
85.639,-0.66,-7.86,15.12,17.05
85.661,-0.66,-7.86,15.06,17.00
85.693,-0.72,-7.86,15.00,16.95
85.701,-0.72,-7.86,14.94,16.90
85.721,-0.72,-7.86,14.82,16.79
85.739,-0.78,-7.86,14.70,16.69
85.759,-0.78,-7.86,14.52,16.53
85.791,-0.78,-7.86,14.34,16.37
85.803,-0.78,-7.86,14.16,16.21
85.821,-0.78,-7.86,14.04,16.11
85.842,-0.78,-7.86,13.92,16.00
85.862,-0.78,-7.86,13.80,15.90
85.882,-0.78,-7.86,13.74,15.85
85.905,-0.78,-7.86,13.68,15.80
85.929,-0.78,-7.86,13.68,15.80
85.943,-0.78,-7.86,13.74,15.85
85.963,-0.78,-7.86,13.74,15.85
85.984,-0.78,-7.86,13.80,15.90
86.005,-0.78,-7.86,13.80,15.90
86.029,-0.78,-7.86,13.80,15.90
86.045,-0.78,-7.86,13.86,15.95
86.065,-0.78,-7.86,13.86,15.95
86.088,-0.78,-7.86,13.86,15.95
86.105,-0.78,-7.86,13.86,15.95
86.128,-0.78,-7.86,13.86,15.95
86.147,-0.78,-7.86,13.86,15.95
86.166,-0.78,-7.86,13.86,15.95
86.186,-0.78,-7.86,13.86,15.95
86.213,-0.72,-7.86,13.86,15.95
86.227,-0.72,-7.86,13.86,15.95
86.247,-0.60,-7.86,13.86,15.94
86.271,-0.54,-7.86,13.86,15.94
86.288,-0.48,-7.86,13.86,15.94
86.314,-0.42,-7.80,13.86,15.91
86.333,-0.36,-7.80,13.86,15.91
86.353,-0.36,-7.74,13.86,15.88
86.369,-0.30,-7.68,13.86,15.85
86.389,-0.36,-7.68,13.86,15.85
86.413,-0.42,-7.68,13.86,15.85
86.431,-0.54,-7.68,13.86,15.85
86.453,-0.60,-7.68,13.80,15.80
86.470,-0.60,-7.68,13.80,15.80
86.490,-0.66,-7.68,13.80,15.81
86.513,-0.66,-7.74,13.74,15.78
86.531,-0.66,-7.80,13.74,15.81
86.553,-0.66,-7.74,13.68,15.73
86.573,-0.60,-7.68,13.68,15.70
86.592,-0.60,-7.68,13.68,15.70
86.612,-0.60,-7.68,13.68,15.70
86.633,-0.60,-7.68,13.68,15.70
86.654,-0.54,-7.68,13.68,15.70
86.675,-0.54,-7.68,13.68,15.70
86.695,-0.54,-7.68,13.68,15.70
86.716,-0.54,-7.68,13.68,15.70
86.736,-0.48,-7.68,13.68,15.70
86.756,-0.42,-7.68,13.74,15.75
86.778,-0.42,-7.68,13.80,15.80
86.804,-0.36,-7.68,13.86,15.85
86.821,-0.36,-7.68,13.98,15.95
86.846,-0.30,-7.68,14.10,16.06
86.860,-0.30,-7.68,14.22,16.16
86.881,-0.30,-7.68,14.34,16.27
86.913,-0.30,-7.68,14.46,16.38
86.920,-0.30,-7.68,14.58,16.48
86.941,-0.30,-7.68,14.64,16.53
86.962,-0.30,-7.68,14.64,16.53
86.986,-0.30,-7.68,14.64,16.53
87.006,-0.30,-7.68,14.64,16.53
87.035,-0.30,-7.68,14.58,16.48
87.050,-0.30,-7.68,14.58,16.48
87.073,-0.36,-7.62,14.58,16.46
87.093,-0.36,-7.62,14.52,16.40
87.114,-0.36,-7.62,14.52,16.40
87.134,-0.42,-7.56,14.52,16.38
87.155,-0.42,-7.56,14.58,16.43
87.175,-0.48,-7.50,14.58,16.40
87.215,-0.48,-7.50,14.58,16.40
87.218,-0.48,-7.50,14.64,16.46
87.239,-0.48,-7.50,14.64,16.46
87.259,-0.48,-7.50,14.58,16.40
87.280,-0.48,-7.50,14.52,16.35
87.300,-0.48,-7.50,14.40,16.24
87.322,-0.48,-7.50,14.34,16.19
87.346,-0.48,-7.50,14.28,16.14
87.360,-0.48,-7.56,14.16,16.06
87.381,-0.48,-7.62,14.10,16.03
87.403,-0.48,-7.68,14.04,16.01
87.422,-0.48,-7.68,13.98,15.96
87.445,-0.42,-7.68,13.98,15.96
87.465,-0.42,-7.74,13.98,15.99
87.483,-0.36,-7.80,14.04,16.07
87.503,-0.36,-7.86,14.04,16.09
87.523,-0.36,-7.86,14.10,16.15
87.551,-0.30,-7.86,14.10,16.15
87.566,-0.30,-7.86,14.10,16.15
87.585,-0.30,-7.86,14.16,16.20
87.604,-0.30,-7.86,14.16,16.20
87.630,-0.30,-7.86,14.16,16.20
87.645,-0.30,-7.86,14.16,16.20
87.665,-0.30,-7.86,14.16,16.20
87.685,-0.30,-7.86,14.16,16.20
87.706,-0.36,-7.86,14.16,16.20
87.729,-0.42,-7.92,14.16,16.23
87.750,-0.48,-7.98,14.16,16.26
87.771,-0.54,-7.98,14.16,16.26
87.787,-0.60,-8.04,14.16,16.29
87.814,-0.66,-8.10,14.16,16.33
87.835,-0.72,-8.16,14.16,16.36
87.849,-0.78,-8.16,14.16,16.36
87.872,-0.78,-8.22,14.22,16.44
87.889,-0.72,-8.22,14.22,16.44
87.913,-0.72,-8.22,14.22,16.44
87.931,-0.66,-8.16,14.28,16.46
87.952,-0.66,-8.10,14.28,16.43
87.971,-0.66,-8.04,14.34,16.45
87.991,-0.60,-7.98,14.34,16.42
88.013,-0.60,-7.92,14.34,16.39
88.033,-0.54,-7.86,14.34,16.36
88.052,-0.54,-7.80,14.40,16.39
88.072,-0.54,-7.68,14.40,16.33
88.093,-0.48,-7.74,14.34,16.30
88.123,-0.48,-7.74,14.34,16.30
88.137,-0.48,-7.80,14.34,16.33
88.153,-0.48,-7.86,14.34,16.36
88.174,-0.48,-7.86,14.34,16.36
88.194,-0.48,-7.92,14.34,16.39
88.224,-0.48,-7.98,14.34,16.42
88.235,-0.48,-8.04,14.34,16.45
88.255,-0.48,-8.04,14.34,16.45
88.275,-0.48,-8.04,14.34,16.45
88.308,-0.48,-8.04,14.34,16.45
88.316,-0.48,-7.98,14.34,16.42
88.336,-0.48,-7.86,14.34,16.36
88.357,-0.48,-7.80,14.34,16.33
88.377,-0.48,-7.74,14.34,16.30
88.397,-0.48,-7.68,14.34,16.27
88.430,-0.48,-7.62,14.34,16.25
88.445,-0.48,-7.56,14.34,16.22
88.465,-0.48,-7.50,14.34,16.19
88.485,-0.48,-7.50,14.34,16.19
88.507,-0.48,-7.50,14.34,16.19
88.529,-0.48,-7.50,14.34,16.19
88.549,-0.48,-7.50,14.34,16.19
88.569,-0.48,-7.50,14.34,16.19
88.587,-0.48,-7.50,14.28,16.14
88.607,-0.48,-7.50,14.28,16.14
88.629,-0.48,-7.50,14.28,16.14
88.647,-0.48,-7.50,14.22,16.08
88.667,-0.48,-7.50,14.22,16.08
88.686,-0.48,-7.50,14.16,16.03
88.706,-0.48,-7.50,14.10,15.98
88.730,-0.48,-7.56,14.04,15.95
88.755,-0.48,-7.56,13.98,15.90
88.771,-0.48,-7.62,13.92,15.88
88.788,-0.48,-7.62,13.86,15.82
88.807,-0.48,-7.68,13.80,15.80
88.832,-0.48,-7.68,13.74,15.75
88.852,-0.48,-7.74,13.68,15.73
88.869,-0.54,-7.80,13.68,15.76
88.889,-0.60,-7.80,13.68,15.76
88.910,-0.66,-7.86,13.74,15.84
88.930,-0.72,-7.86,13.74,15.85
88.950,-0.78,-7.86,13.80,15.90
88.970,-0.90,-7.86,13.80,15.91
88.991,-0.96,-7.86,13.80,15.91
89.012,-1.02,-7.86,13.86,15.97
89.035,-1.02,-7.86,13.86,15.97
89.053,-1.02,-7.86,13.92,16.02
89.074,-1.02,-7.86,13.92,16.02
89.095,-1.02,-7.80,14.04,16.09
89.116,-0.96,-7.80,14.16,16.19
89.148,-0.90,-7.80,14.22,16.24
89.156,-0.84,-7.74,14.28,16.26
89.176,-0.78,-7.74,14.34,16.31
89.196,-0.72,-7.68,14.46,16.39
89.216,-0.60,-7.68,14.52,16.44
89.240,-0.54,-7.68,14.52,16.43
89.263,-0.42,-7.68,14.52,16.43
89.276,-0.30,-7.68,14.46,16.38
89.297,-0.24,-7.68,14.46,16.37
89.317,-0.18,-7.68,14.46,16.37
89.337,-0.18,-7.68,14.46,16.37
89.363,-0.12,-7.68,14.46,16.37
89.378,-0.12,-7.68,14.46,16.37
89.399,-0.12,-7.68,14.46,16.37
89.420,-0.12,-7.68,14.46,16.37
89.445,-0.12,-7.68,14.46,16.37
89.459,-0.12,-7.68,14.46,16.37
89.481,-0.12,-7.68,14.46,16.37
89.505,-0.12,-7.68,14.46,16.37
89.525,-0.12,-7.68,14.46,16.37
89.542,-0.12,-7.68,14.46,16.37
89.563,-0.12,-7.68,14.46,16.37
89.585,-0.12,-7.68,14.46,16.37
89.608,-0.12,-7.62,14.46,16.35
89.626,-0.12,-7.62,14.46,16.35
89.656,-0.12,-7.62,14.46,16.35
89.667,-0.18,-7.56,14.46,16.32
89.689,-0.24,-7.56,14.46,16.32
89.708,-0.36,-7.50,14.40,16.24
89.727,-0.42,-7.50,14.40,16.24
89.755,-0.54,-7.50,14.40,16.25
89.768,-0.66,-7.50,14.34,16.20
89.789,-0.78,-7.50,14.28,16.15
89.809,-0.84,-7.50,14.16,16.05
89.846,-0.90,-7.50,14.16,16.05
89.851,-0.90,-7.50,14.10,16.00
89.870,-0.90,-7.44,14.04,15.91
89.891,-0.84,-7.38,13.98,15.83
89.912,-0.84,-7.38,13.92,15.78
89.932,-0.84,-7.38,13.86,15.72
89.954,-0.78,-7.32,13.86,15.69
89.973,-0.78,-7.32,13.86,15.69
89.993,-0.78,-7.32,13.86,15.69
90.014,-0.78,-7.32,13.86,15.69
90.045,-0.78,-7.38,13.86,15.72
90.053,-0.78,-7.38,13.86,15.72
90.074,-0.78,-7.44,13.86,15.75
90.095,-0.78,-7.44,13.86,15.75
90.115,-0.78,-7.50,13.86,15.78
90.148,-0.78,-7.50,13.86,15.78
90.157,-0.78,-7.62,13.86,15.84
90.181,-0.78,-7.74,13.86,15.89
90.198,-0.78,-7.86,13.86,15.95
90.220,-0.78,-7.92,13.86,15.98
90.241,-0.84,-8.04,13.86,16.05
90.256,-0.84,-8.10,13.92,16.13
90.276,-0.84,-8.16,13.92,16.16
90.298,-0.84,-8.22,13.92,16.19
90.320,-0.84,-8.22,13.92,16.19
90.345,-0.78,-8.22,13.92,16.18
90.360,-0.72,-8.16,13.92,16.15
90.381,-0.66,-8.10,13.98,16.17
90.402,-0.60,-8.04,13.98,16.14
90.422,-0.54,-7.98,14.04,16.16
90.446,-0.48,-7.92,14.04,16.13
90.467,-0.48,-7.86,14.10,16.15
90.484,-0.48,-7.74,14.16,16.14
90.505,-0.48,-7.56,14.22,16.11
90.524,-0.48,-7.44,14.28,16.11
90.546,-0.42,-7.38,14.28,16.08
90.565,-0.42,-7.32,14.28,16.05
90.585,-0.42,-7.20,14.34,16.05
90.606,-0.42,-7.14,14.34,16.02
90.626,-0.42,-7.08,14.34,16.00
90.647,-0.42,-7.08,14.34,16.00
90.666,-0.42,-7.14,14.34,16.02
90.687,-0.42,-7.14,14.34,16.02
90.707,-0.42,-7.14,14.34,16.02
90.728,-0.48,-7.20,14.40,16.11
90.748,-0.48,-7.20,14.40,16.11
90.770,-0.48,-7.20,14.46,16.16
90.789,-0.48,-7.20,14.52,16.21
90.809,-0.48,-7.20,14.58,16.27
90.846,-0.48,-7.20,14.64,16.32
90.854,-0.48,-7.20,14.70,16.38
90.870,-0.54,-7.20,14.82,16.49
90.890,-0.54,-7.20,14.88,16.54
90.911,-0.54,-7.26,14.94,16.62
90.947,-0.54,-7.26,14.94,16.62
90.953,-0.48,-7.26,14.94,16.62
90.971,-0.42,-7.26,14.94,16.62
90.992,-0.36,-7.32,14.94,16.64
91.013,-0.30,-7.32,14.94,16.64
91.035,-0.18,-7.32,14.94,16.64
91.055,-0.12,-7.32,14.94,16.64
91.079,-0.06,-7.32,14.94,16.64
91.105,0.00,-7.32,14.94,16.64
91.123,0.06,-7.38,14.94,16.66
91.145,0.06,-7.38,14.94,16.66
91.159,0.12,-7.38,14.94,16.66
91.180,0.06,-7.38,14.94,16.66
91.200,0.00,-7.38,14.94,16.66
91.220,-0.06,-7.38,14.94,16.66
91.245,-0.18,-7.38,14.94,16.66
91.261,-0.30,-7.38,14.88,16.61
91.281,-0.42,-7.38,14.82,16.56
91.304,-0.54,-7.32,14.76,16.48
91.321,-0.72,-7.32,14.70,16.44
91.345,-0.78,-7.32,14.64,16.39
91.371,-0.84,-7.32,14.58,16.34
91.385,-0.84,-7.32,14.58,16.34
91.403,-0.90,-7.32,14.52,16.29
91.423,-0.90,-7.32,14.52,16.29
91.443,-0.90,-7.32,14.52,16.29
91.464,-0.90,-7.32,14.52,16.29
91.488,-0.84,-7.32,14.52,16.28
91.505,-0.78,-7.32,14.46,16.23
91.525,-0.78,-7.32,14.46,16.23
91.546,-0.72,-7.32,14.46,16.22
91.572,-0.66,-7.32,14.46,16.22
91.586,-0.60,-7.32,14.46,16.22
91.608,-0.60,-7.32,14.46,16.22
91.628,-0.60,-7.32,14.46,16.22
91.650,-0.60,-7.32,14.46,16.22
91.669,-0.60,-7.32,14.46,16.22
91.690,-0.66,-7.32,14.46,16.22
91.710,-0.66,-7.32,14.40,16.17
91.745,-0.66,-7.26,14.40,16.14
91.750,-0.72,-7.26,14.40,16.14
91.771,-0.78,-7.26,14.40,16.15
91.792,-0.84,-7.26,14.34,16.09
91.813,-0.84,-7.20,14.34,16.07
91.838,-0.84,-7.20,14.34,16.07
91.863,-0.90,-7.20,14.34,16.07
91.876,-0.90,-7.26,14.34,16.10
91.897,-0.96,-7.32,14.34,16.13
91.917,-0.96,-7.32,14.34,16.13
91.936,-0.96,-7.38,14.34,16.16
91.958,-0.96,-7.44,14.34,16.18
91.980,-0.96,-7.44,14.34,16.18
91.999,-0.96,-7.50,14.34,16.21
92.021,-0.96,-7.50,14.34,16.21
92.040,-0.96,-7.50,14.34,16.21
92.063,-0.96,-7.50,14.34,16.21
92.085,-0.96,-7.50,14.34,16.21
92.104,-0.96,-7.50,14.34,16.21
92.124,-0.96,-7.50,14.34,16.21
92.144,-0.96,-7.50,14.34,16.21
92.165,-0.96,-7.50,14.40,16.26
92.186,-0.96,-7.50,14.40,16.26
92.206,-0.96,-7.50,14.40,16.26
92.227,-0.96,-7.44,14.40,16.24
92.247,-0.96,-7.44,14.46,16.29
92.267,-0.90,-7.44,14.46,16.29
92.288,-0.84,-7.44,14.46,16.28
92.308,-0.72,-7.44,14.46,16.28
92.329,-0.48,-7.44,14.46,16.27
92.348,-0.30,-7.44,14.46,16.26
92.369,-0.18,-7.50,14.46,16.29
92.389,0.00,-7.62,14.40,16.29
92.410,0.12,-7.74,14.34,16.30
92.431,0.24,-7.80,14.34,16.33
92.463,0.30,-7.92,14.28,16.33
92.470,0.36,-7.98,14.22,16.31
92.491,0.24,-8.10,14.22,16.37
92.512,0.24,-8.16,14.16,16.34
92.532,0.18,-8.22,14.16,16.37
92.554,0.18,-8.22,14.16,16.37
92.572,0.18,-8.22,14.16,16.37
92.593,0.12,-8.22,14.16,16.37
92.614,0.12,-8.22,14.16,16.37
92.635,0.06,-8.22,14.16,16.37
92.655,0.06,-8.16,14.16,16.34
92.679,0.00,-8.16,14.16,16.34
92.700,0.00,-8.16,14.16,16.34
92.720,0.00,-8.10,14.16,16.31
92.736,-0.06,-8.10,14.16,16.31
92.758,-0.06,-8.04,14.16,16.28
92.778,-0.12,-8.04,14.16,16.28
92.798,-0.12,-8.04,14.16,16.28
92.819,-0.12,-8.04,14.16,16.28
92.842,-0.12,-8.04,14.16,16.28
92.863,-0.12,-8.04,14.22,16.34
92.883,-0.12,-8.04,14.28,16.39
92.905,-0.12,-8.04,14.28,16.39
92.925,-0.12,-8.04,14.34,16.44
92.940,-0.18,-8.04,14.40,16.49
92.965,-0.18,-8.04,14.40,16.49
92.982,-0.24,-8.04,14.46,16.55
93.007,-0.30,-8.04,14.46,16.55
93.026,-0.36,-8.04,14.46,16.55
93.054,-0.36,-7.98,14.46,16.52
93.070,-0.42,-7.92,14.46,16.49
93.086,-0.48,-7.86,14.46,16.47
93.107,-0.48,-7.80,14.46,16.44
93.127,-0.48,-7.74,14.46,16.41
93.157,-0.48,-7.68,14.46,16.38
93.167,-0.48,-7.62,14.46,16.35
93.188,-0.48,-7.56,14.46,16.32
93.209,-0.48,-7.56,14.46,16.32
93.231,-0.48,-7.62,14.46,16.35
93.250,-0.48,-7.62,14.40,16.30
93.270,-0.48,-7.62,14.34,16.25
93.297,-0.48,-7.68,14.28,16.22
93.310,-0.48,-7.74,14.22,16.20
93.331,-0.48,-7.80,14.04,16.07
93.351,-0.48,-7.80,13.92,15.96
93.375,-0.48,-7.80,13.80,15.86
93.392,-0.48,-7.86,13.68,15.78
93.412,-0.48,-7.86,13.56,15.68
93.436,-0.48,-7.86,13.44,15.58
93.456,-0.48,-7.86,13.38,15.53
93.482,-0.48,-7.86,13.32,15.47
93.498,-0.48,-7.86,13.32,15.47
93.520,-0.48,-7.86,13.32,15.47
