time,Bx,By,Bz,BT
306.860,2.22,-3.06,-18.18,18.57
306.878,2.22,-3.06,-18.18,18.57
306.898,2.22,-3.06,-18.18,18.57
306.916,2.22,-3.06,-18.18,18.57
306.936,2.22,-3.06,-18.18,18.57
306.954,2.22,-3.06,-18.18,18.57
306.972,2.22,-3.06,-18.18,18.57
306.992,2.22,-3.06,-18.18,18.57
307.011,2.22,-3.06,-18.18,18.57
307.028,2.22,-3.06,-18.18,18.57
307.048,2.22,-3.06,-18.18,18.57
307.067,2.22,-3.06,-18.12,18.51
307.088,2.22,-3.06,-18.12,18.51
307.117,2.22,-3.06,-18.06,18.45
307.124,2.22,-3.06,-18.06,18.45
307.144,2.16,-3.06,-18.06,18.44
307.165,2.16,-3.06,-18.06,18.44
307.188,2.16,-3.06,-18.00,18.39
307.207,2.16,-3.12,-18.00,18.40
307.228,2.16,-3.12,-17.94,18.34
307.248,2.16,-3.18,-17.94,18.35
307.268,2.22,-3.18,-17.94,18.35
307.288,2.34,-3.18,-17.94,18.37
307.308,2.46,-3.24,-17.88,18.34
307.330,2.58,-3.24,-17.88,18.35
307.355,2.82,-3.24,-17.88,18.39
307.372,2.88,-3.24,-17.88,18.40
307.396,3.00,-3.24,-17.88,18.42
307.416,3.06,-3.24,-17.88,18.43
307.435,3.06,-3.24,-17.88,18.43
307.453,3.06,-3.24,-17.88,18.43
307.473,3.06,-3.24,-17.88,18.43
307.493,3.06,-3.24,-17.88,18.43
307.513,3.06,-3.24,-17.88,18.43
307.531,3.06,-3.24,-17.88,18.43
307.550,3.06,-3.24,-17.88,18.43
307.568,3.00,-3.24,-17.88,18.42
307.588,2.94,-3.24,-17.88,18.41
307.607,2.88,-3.24,-17.88,18.40
307.624,2.82,-3.24,-17.88,18.39
307.642,2.76,-3.24,-17.88,18.38
307.660,2.70,-3.30,-17.88,18.38
307.679,2.64,-3.30,-17.88,18.37
307.698,2.52,-3.36,-17.88,18.37
307.717,2.46,-3.36,-17.88,18.36
307.736,2.40,-3.36,-17.88,18.35
307.756,2.40,-3.42,-17.88,18.36
307.773,2.34,-3.42,-17.88,18.35
307.794,2.28,-3.48,-17.88,18.36
307.812,2.28,-3.48,-17.88,18.36
307.830,2.22,-3.48,-17.88,18.35
307.850,2.22,-3.48,-17.88,18.35
307.868,2.22,-3.54,-17.88,18.36
307.885,2.22,-3.54,-17.94,18.42
307.903,2.16,-3.54,-17.94,18.41
307.923,2.16,-3.54,-17.94,18.41
307.942,2.16,-3.54,-17.94,18.41
307.959,2.16,-3.54,-18.00,18.47
307.977,2.22,-3.54,-18.00,18.48
307.997,2.22,-3.54,-18.00,18.48
308.017,2.28,-3.60,-18.00,18.50
308.035,2.34,-3.60,-18.00,18.51
308.053,2.40,-3.66,-18.00,18.52
308.070,2.40,-3.66,-18.00,18.52
308.090,2.40,-3.66,-18.00,18.52
308.110,2.40,-3.72,-18.00,18.54
308.131,2.40,-3.72,-18.00,18.54
308.150,2.34,-3.72,-18.00,18.53
308.169,2.28,-3.72,-18.00,18.52
308.188,2.22,-3.72,-18.00,18.51
308.208,2.22,-3.72,-18.00,18.51
308.228,2.16,-3.72,-18.00,18.51
308.247,2.10,-3.72,-18.00,18.50
308.265,2.10,-3.66,-18.06,18.55
308.282,2.10,-3.60,-18.06,18.53
308.299,2.16,-3.48,-18.06,18.52
308.318,2.16,-3.42,-18.12,18.57
308.339,2.16,-3.36,-18.12,18.56
308.360,2.22,-3.24,-18.18,18.60
308.380,2.22,-3.18,-18.18,18.59
308.400,2.22,-3.12,-18.18,18.58
308.419,2.22,-3.12,-18.18,18.58
308.439,2.22,-3.06,-18.18,18.57
308.458,2.22,-3.06,-18.18,18.57
308.476,2.22,-3.06,-18.18,18.57
308.496,2.22,-3.06,-18.18,18.57
308.516,2.22,-3.06,-18.18,18.57
308.537,2.22,-3.06,-18.18,18.57
308.557,2.22,-3.06,-18.18,18.57
308.575,2.28,-3.06,-18.18,18.58
308.593,2.28,-3.06,-18.12,18.52
308.613,2.34,-3.06,-18.12,18.52
308.633,2.34,-3.06,-18.06,18.47
308.652,2.34,-3.06,-18.06,18.47
308.670,2.40,-3.12,-18.06,18.48
308.687,2.40,-3.12,-18.00,18.43
308.708,2.40,-3.18,-18.00,18.44
308.727,2.40,-3.24,-18.00,18.45
308.748,2.40,-3.24,-18.00,18.45
308.765,2.40,-3.36,-17.94,18.41
308.783,2.40,-3.48,-17.94,18.43
308.803,2.40,-3.60,-17.94,18.45
308.821,2.40,-3.66,-17.94,18.47
308.842,2.40,-3.72,-17.88,18.42
308.860,2.40,-3.84,-17.88,18.44
308.881,2.40,-3.84,-17.88,18.44
308.901,2.40,-3.90,-17.88,18.46
308.921,2.40,-3.90,-17.88,18.46
308.941,2.40,-3.90,-17.88,18.46
308.961,2.40,-3.90,-17.88,18.46
308.981,2.40,-3.90,-17.88,18.46
309.002,2.40,-3.90,-17.88,18.46
309.019,2.40,-3.90,-17.88,18.46
309.041,2.40,-3.90,-17.88,18.46
309.058,2.40,-3.90,-17.82,18.40
309.080,2.40,-3.90,-17.82,18.40
309.100,2.40,-3.90,-17.76,18.34
309.120,2.40,-3.90,-17.76,18.34
309.142,2.40,-3.90,-17.76,18.34
309.160,2.40,-3.90,-17.70,18.28
309.178,2.40,-3.90,-17.64,18.22
309.198,2.34,-3.90,-17.52,18.10
309.216,2.28,-3.90,-17.52,18.09
309.237,2.22,-3.90,-17.46,18.03
309.259,2.22,-3.90,-17.40,17.97
309.279,2.16,-3.90,-17.40,17.96
309.300,2.10,-3.90,-17.34,17.90
309.321,2.10,-3.84,-17.34,17.88
309.341,2.04,-3.78,-17.34,17.86
309.362,2.04,-3.72,-17.40,17.91
309.382,2.04,-3.66,-17.40,17.90
309.402,2.04,-3.66,-17.46,17.96
309.423,2.04,-3.60,-17.46,17.94
309.443,2.04,-3.60,-17.46,17.94
309.463,2.04,-3.54,-17.46,17.93
309.482,2.04,-3.54,-17.52,17.99
309.500,2.04,-3.54,-17.52,17.99
309.521,2.04,-3.54,-17.52,17.99
309.539,2.04,-3.54,-17.58,18.05
309.559,2.04,-3.54,-17.58,18.05
309.578,2.10,-3.54,-17.58,18.06
309.596,2.10,-3.54,-17.64,18.11
309.613,2.16,-3.48,-17.64,18.11
309.631,2.16,-3.48,-17.70,18.17
309.651,2.16,-3.48,-17.70,18.17
309.671,2.10,-3.42,-17.70,18.15
309.689,2.10,-3.36,-17.70,18.14
309.709,2.10,-3.36,-17.76,18.20
309.729,2.04,-3.36,-17.76,18.19
309.749,2.04,-3.36,-17.76,18.19
309.770,1.98,-3.36,-17.82,18.24
309.789,1.92,-3.36,-17.82,18.24
309.807,1.92,-3.36,-17.88,18.29
309.826,1.92,-3.36,-17.88,18.29
309.845,1.92,-3.36,-17.88,18.29
309.863,1.92,-3.36,-17.88,18.29
309.880,1.92,-3.36,-17.88,18.29
309.898,1.98,-3.36,-17.88,18.30
309.914,1.98,-3.30,-17.88,18.29
309.933,1.98,-3.30,-17.88,18.29
309.952,1.98,-3.24,-17.88,18.28
309.970,2.04,-3.24,-17.88,18.29
309.988,2.04,-3.24,-17.88,18.29
310.008,2.04,-3.24,-17.88,18.29
310.028,2.04,-3.24,-17.82,18.23
310.048,2.04,-3.24,-17.82,18.23
310.069,2.04,-3.24,-17.76,18.17
310.089,1.98,-3.24,-17.76,18.16
310.108,1.98,-3.24,-17.76,18.16
310.128,1.98,-3.24,-17.70,18.10
310.146,1.98,-3.24,-17.70,18.10
310.163,1.92,-3.24,-17.70,18.10
310.181,1.92,-3.24,-17.70,18.10
310.199,1.98,-3.24,-17.70,18.10
310.218,1.98,-3.24,-17.70,18.10
310.236,1.98,-3.24,-17.76,18.16
310.257,1.98,-3.24,-17.82,18.22
310.274,2.04,-3.24,-17.88,18.29
310.294,2.04,-3.24,-17.94,18.34
310.313,2.04,-3.24,-18.00,18.40
310.334,2.04,-3.24,-18.06,18.46
310.352,2.04,-3.24,-18.12,18.52
310.369,2.04,-3.24,-18.18,18.58
310.386,2.04,-3.24,-18.18,18.58
310.407,2.04,-3.30,-18.18,18.59
310.424,2.04,-3.30,-18.18,18.59
310.442,1.98,-3.36,-18.18,18.59
310.463,1.98,-3.30,-18.18,18.58
310.481,1.98,-3.30,-18.18,18.58
310.501,1.98,-3.30,-18.18,18.58
310.522,1.98,-3.30,-18.18,18.58
310.541,2.04,-3.30,-18.18,18.59
310.561,2.04,-3.30,-18.18,18.59
310.580,2.10,-3.24,-18.18,18.59
310.597,2.16,-3.18,-18.18,18.58
310.617,2.16,-3.24,-18.18,18.59
310.635,2.22,-3.24,-18.18,18.60
310.652,2.22,-3.24,-18.18,18.60
310.670,2.22,-3.24,-18.18,18.60
310.690,2.22,-3.24,-18.18,18.60
310.710,2.22,-3.24,-18.12,18.54
310.728,2.16,-3.30,-18.06,18.49
310.748,2.10,-3.36,-18.06,18.49
310.768,2.04,-3.42,-18.00,18.44
310.788,1.98,-3.42,-18.00,18.43
310.808,1.92,-3.48,-17.94,18.37
310.827,1.86,-3.54,-17.94,18.38
310.847,1.80,-3.54,-17.94,18.37
310.867,1.74,-3.60,-17.94,18.38
310.885,1.74,-3.54,-17.94,18.37
310.903,1.74,-3.54,-17.94,18.37
310.923,1.74,-3.54,-17.88,18.31
310.942,1.74,-3.54,-17.94,18.37
310.966,1.74,-3.54,-17.94,18.37
310.980,1.74,-3.54,-17.94,18.37
311.001,1.80,-3.54,-17.88,18.32
311.021,1.86,-3.54,-17.82,18.26
311.042,1.92,-3.54,-17.82,18.27
311.062,1.98,-3.54,-17.76,18.22
311.084,2.10,-3.54,-17.82,18.29
311.106,2.28,-3.54,-17.76,18.25
311.128,2.46,-3.54,-17.70,18.22
311.145,2.64,-3.54,-17.70,18.24
311.166,2.76,-3.54,-17.76,18.32
311.183,2.88,-3.54,-17.94,18.51
311.203,2.94,-3.54,-18.06,18.64
311.221,3.06,-3.54,-18.12,18.71
311.238,3.06,-3.54,-18.18,18.77
311.258,3.06,-3.54,-18.24,18.83
311.278,3.06,-3.54,-18.30,18.89
311.299,3.06,-3.54,-18.30,18.89
311.317,3.06,-3.54,-18.30,18.89
311.337,2.94,-3.54,-18.18,18.75
311.355,2.88,-3.54,-18.18,18.74
311.375,2.82,-3.54,-18.18,18.73
311.393,2.70,-3.54,-18.12,18.66
311.413,2.64,-3.54,-18.12,18.65
311.433,2.58,-3.54,-18.06,18.58
311.454,2.46,-3.54,-18.06,18.57
311.474,2.40,-3.54,-18.06,18.56
311.496,2.34,-3.54,-18.00,18.49
311.516,2.34,-3.54,-18.00,18.49
311.536,2.34,-3.60,-18.00,18.51
311.558,2.28,-3.66,-18.00,18.51
311.579,2.28,-3.66,-18.00,18.51
311.599,2.22,-3.72,-18.00,18.51
311.617,2.22,-3.84,-18.00,18.54
311.635,2.22,-3.90,-18.00,18.55
311.652,2.22,-4.02,-18.00,18.58
311.673,2.22,-4.08,-18.00,18.59
311.690,2.22,-4.14,-18.00,18.60
311.707,2.22,-4.20,-18.00,18.62
311.727,2.22,-4.26,-18.00,18.63
311.747,2.22,-4.26,-18.00,18.63
311.765,2.22,-4.26,-17.94,18.57
311.783,2.22,-4.20,-17.94,18.56
311.800,2.22,-4.14,-17.94,18.54
311.818,2.22,-4.08,-17.94,18.53
311.838,2.22,-4.02,-17.88,18.46
311.858,2.22,-3.90,-17.88,18.43
311.879,2.22,-3.84,-17.88,18.42
311.898,2.22,-3.78,-17.88,18.41
311.918,2.22,-3.72,-17.88,18.40
311.936,2.22,-3.72,-17.88,18.40
311.953,2.22,-3.72,-17.88,18.40
311.971,2.22,-3.72,-17.88,18.40
311.991,2.22,-3.72,-17.88,18.40
312.009,2.22,-3.72,-17.82,18.34
312.029,2.22,-3.72,-17.82,18.34
312.046,2.22,-3.72,-17.76,18.28
312.063,2.22,-3.72,-17.76,18.28
312.081,2.22,-3.72,-17.70,18.22
312.098,2.22,-3.72,-17.64,18.16
312.116,2.22,-3.72,-17.64,18.16
312.133,2.22,-3.72,-17.58,18.11
312.154,2.22,-3.72,-17.52,18.05
312.173,2.22,-3.72,-17.52,18.05
312.192,2.22,-3.72,-17.52,18.05
312.210,2.22,-3.72,-17.52,18.05
312.230,2.22,-3.72,-17.52,18.05
312.249,2.22,-3.72,-17.58,18.11
312.266,2.22,-3.72,-17.64,18.16
312.286,2.22,-3.66,-17.64,18.15
312.304,2.22,-3.60,-17.64,18.14
312.324,2.22,-3.54,-17.64,18.13
312.343,2.22,-3.48,-17.64,18.12
312.360,2.22,-3.48,-17.64,18.12
312.380,2.22,-3.42,-17.58,18.05
312.398,2.22,-3.42,-17.58,18.05
312.418,2.22,-3.42,-17.58,18.05
312.435,2.22,-3.36,-17.58,18.04
312.453,2.22,-3.42,-17.64,18.11
312.473,2.22,-3.42,-17.64,18.11
312.491,2.22,-3.42,-17.64,18.11
312.508,2.22,-3.42,-17.64,18.11
312.529,2.22,-3.42,-17.70,18.16
312.546,2.22,-3.48,-17.70,18.17
312.566,2.22,-3.48,-17.70,18.17
312.586,2.22,-3.48,-17.70,18.17
312.606,2.22,-3.48,-17.70,18.17
312.623,2.22,-3.48,-17.70,18.17
312.643,2.28,-3.54,-17.76,18.25
312.662,2.22,-3.54,-17.82,18.30
312.682,2.22,-3.54,-17.88,18.36
312.700,2.16,-3.54,-18.00,18.47
312.717,2.10,-3.54,-18.12,18.58
312.737,2.10,-3.54,-18.24,18.70
312.757,2.04,-3.54,-18.30,18.75
312.776,1.98,-3.54,-18.36,18.80
312.795,1.92,-3.54,-18.36,18.80
312.814,1.92,-3.54,-18.42,18.86
312.834,1.92,-3.54,-18.42,18.86
312.853,1.98,-3.54,-18.42,18.86
312.883,2.04,-3.54,-18.42,18.87
312.892,2.10,-3.54,-18.42,18.87
312.912,2.16,-3.54,-18.42,18.88
312.933,2.22,-3.54,-18.48,18.95
312.954,2.28,-3.54,-18.48,18.95
312.975,2.34,-3.54,-18.54,19.02
312.997,2.40,-3.54,-18.54,19.03
313.018,2.40,-3.54,-18.54,19.03
313.038,2.46,-3.54,-18.54,19.03
313.061,2.46,-3.54,-18.54,19.03
313.080,2.52,-3.54,-18.54,19.04
313.102,2.52,-3.54,-18.54,19.04
313.120,2.52,-3.54,-18.54,19.04
313.140,2.58,-3.54,-18.54,19.05
313.157,2.58,-3.54,-18.54,19.05
313.179,2.64,-3.60,-18.54,19.07
313.199,2.64,-3.60,-18.54,19.07
313.218,2.70,-3.66,-18.54,19.09
313.237,2.76,-3.66,-18.54,19.10
313.257,2.76,-3.66,-18.54,19.10
313.275,2.82,-3.72,-18.54,19.12
313.295,2.88,-3.72,-18.54,19.13
313.315,2.88,-3.72,-18.54,19.13
313.333,2.88,-3.72,-18.54,19.13
313.351,2.88,-3.72,-18.54,19.13
313.369,2.82,-3.72,-18.54,19.12
313.386,2.82,-3.72,-18.54,19.12
313.407,2.70,-3.72,-18.54,19.10
313.427,2.58,-3.72,-18.54,19.08
313.445,2.46,-3.72,-18.54,19.07
313.462,2.28,-3.72,-18.54,19.05
313.480,2.10,-3.72,-18.54,19.03
313.500,1.92,-3.72,-18.48,18.95
313.521,1.80,-3.72,-18.30,18.76
313.538,1.62,-3.72,-18.12,18.57
313.557,1.56,-3.72,-18.00,18.45
313.576,1.50,-3.72,-17.82,18.27
313.593,1.44,-3.66,-17.70,18.13
313.614,1.38,-3.66,-17.58,18.01
313.633,1.38,-3.60,-17.40,17.82
313.652,1.44,-3.54,-17.28,17.70
313.671,1.44,-3.48,-17.34,17.74
313.688,1.50,-3.42,-17.40,17.80
313.708,1.50,-3.30,-17.40,17.77
313.728,1.62,-3.24,-17.40,17.77
313.749,1.68,-3.24,-17.46,17.84
313.769,1.80,-3.18,-17.46,17.84
313.788,2.04,-3.12,-17.46,17.85
313.808,2.28,-3.12,-17.46,17.88
313.829,2.46,-3.06,-17.52,17.95
313.849,2.70,-3.06,-17.52,17.99
313.868,2.88,-3.06,-17.52,18.02
313.887,3.00,-3.06,-17.52,18.04
313.908,3.12,-3.06,-17.52,18.06
313.928,3.18,-3.06,-17.52,18.07
313.947,3.18,-3.06,-17.52,18.07
313.968,3.06,-3.06,-17.52,18.05
313.988,2.94,-3.06,-17.52,18.03
314.009,2.88,-3.06,-17.52,18.02
314.032,2.82,-3.06,-17.52,18.01
314.050,2.76,-3.06,-17.52,18.00
314.070,2.70,-3.06,-17.52,17.99
314.090,2.64,-3.06,-17.52,17.98
314.111,2.58,-3.06,-17.52,17.97
314.131,2.58,-3.06,-17.52,17.97
314.151,2.58,-3.06,-17.52,17.97
314.171,2.58,-3.06,-17.52,17.97
314.191,2.58,-3.06,-17.52,17.97
314.210,2.58,-3.06,-17.58,18.03
314.234,2.58,-3.06,-17.58,18.03
314.253,2.58,-3.12,-17.58,18.04
314.271,2.52,-3.18,-17.64,18.10
314.291,2.52,-3.18,-17.64,18.10
314.313,2.52,-3.24,-17.70,18.17
314.334,2.46,-3.30,-17.70,18.17
314.355,2.46,-3.42,-17.70,18.19
314.376,2.40,-3.54,-17.70,18.21
314.396,2.40,-3.72,-17.70,18.25
314.417,2.40,-3.84,-17.70,18.27
314.437,2.40,-3.96,-17.70,18.30
314.458,2.40,-4.08,-17.70,18.32
314.480,2.40,-4.14,-17.70,18.34
314.497,2.40,-4.26,-17.70,18.36
314.515,2.40,-4.26,-17.70,18.36
314.534,2.40,-4.26,-17.70,18.36
314.551,2.40,-4.20,-17.70,18.35
314.571,2.40,-4.14,-17.70,18.34
314.590,2.40,-4.08,-17.70,18.32
314.610,2.34,-4.08,-17.70,18.31
314.628,2.28,-4.02,-17.70,18.29
314.646,2.16,-3.96,-17.70,18.27
314.666,2.10,-3.96,-17.70,18.26
314.683,2.04,-3.90,-17.70,18.24
314.703,1.92,-3.90,-17.70,18.23
314.721,1.86,-3.84,-17.76,18.27
314.741,1.74,-3.78,-17.76,18.24
314.759,1.74,-3.72,-17.76,18.23
314.779,1.74,-3.66,-17.82,18.27
314.799,1.80,-3.60,-17.82,18.27
314.818,1.80,-3.54,-17.88,18.32
314.840,1.86,-3.48,-17.88,18.31
314.857,1.86,-3.42,-17.88,18.30
314.877,1.86,-3.36,-17.88,18.29
314.898,1.92,-3.36,-17.88,18.29
314.919,1.92,-3.36,-17.88,18.29
314.942,1.98,-3.42,-17.88,18.31
314.961,1.98,-3.48,-17.88,18.32
314.981,1.98,-3.60,-17.88,18.35
315.002,1.98,-3.66,-17.88,18.36
315.022,2.04,-3.78,-17.88,18.39
315.044,2.04,-3.84,-17.88,18.40
315.065,2.04,-3.90,-17.88,18.41
315.082,2.04,-3.90,-17.88,18.41
315.100,2.04,-3.90,-17.88,18.41
315.120,2.04,-3.90,-17.88,18.41
315.140,2.04,-3.90,-17.88,18.41
315.158,2.04,-3.90,-17.88,18.41
315.178,2.04,-3.90,-17.88,18.41
315.197,2.04,-3.90,-17.88,18.41
315.213,2.04,-3.90,-17.88,18.41
315.231,2.04,-3.90,-17.88,18.41
315.249,2.04,-3.90,-17.88,18.41
315.269,2.04,-3.90,-17.88,18.41
315.287,2.04,-3.90,-17.88,18.41
315.307,2.04,-3.90,-17.88,18.41
315.328,2.04,-3.90,-17.94,18.47
315.347,2.04,-3.90,-17.94,18.47
315.367,2.04,-3.90,-17.94,18.47
315.386,2.04,-3.90,-17.94,18.47
315.405,2.04,-3.90,-17.94,18.47
315.426,2.04,-3.90,-17.88,18.41
315.445,2.04,-3.90,-17.88,18.41
315.462,2.04,-3.90,-17.82,18.36
315.479,2.04,-3.90,-17.82,18.36
315.497,2.04,-3.90,-17.76,18.30
315.518,1.98,-3.90,-17.70,18.23
315.535,1.98,-3.90,-17.70,18.23
315.553,1.92,-3.84,-17.70,18.21
315.573,1.86,-3.78,-17.70,18.19
315.590,1.80,-3.72,-17.70,18.18
315.610,1.74,-3.72,-17.70,18.17
315.630,1.68,-3.66,-17.70,18.15
315.649,1.62,-3.60,-17.70,18.13
315.669,1.56,-3.54,-17.70,18.12
315.688,1.50,-3.54,-17.70,18.11
315.705,1.44,-3.54,-17.70,18.11
315.725,1.44,-3.54,-17.70,18.11
315.744,1.38,-3.54,-17.70,18.10
315.764,1.44,-3.54,-17.70,18.11
315.783,1.50,-3.54,-17.70,18.11
315.800,1.56,-3.54,-17.70,18.12
315.820,1.62,-3.54,-17.70,18.12
315.840,1.68,-3.54,-17.70,18.13
315.858,1.74,-3.54,-17.70,18.13
315.878,1.86,-3.54,-17.70,18.15
315.897,1.92,-3.54,-17.70,18.15
315.918,1.92,-3.54,-17.70,18.15
315.939,1.92,-3.48,-17.70,18.14
315.959,1.92,-3.48,-17.70,18.14
315.980,1.92,-3.42,-17.70,18.13
316.000,1.92,-3.36,-17.70,18.12
316.020,1.92,-3.36,-17.70,18.12
316.042,1.86,-3.30,-17.70,18.10
316.062,1.86,-3.24,-17.70,18.09
316.080,1.86,-3.24,-17.64,18.03
316.098,1.80,-3.24,-17.64,18.03
316.118,1.80,-3.24,-17.58,17.97
316.136,1.80,-3.30,-17.58,17.98
316.153,1.80,-3.36,-17.58,17.99
316.170,1.86,-3.36,-17.52,17.94
316.188,1.86,-3.42,-17.52,17.95
316.209,1.86,-3.48,-17.52,17.96
316.226,1.92,-3.48,-17.52,17.97
316.246,1.92,-3.54,-17.52,17.98
316.264,2.04,-3.54,-17.52,17.99
316.282,2.10,-3.54,-17.52,18.00
316.302,2.22,-3.54,-17.52,18.01
316.320,2.28,-3.54,-17.58,18.08
316.340,2.34,-3.54,-17.64,18.14
316.359,2.46,-3.54,-17.70,18.22
316.376,2.52,-3.54,-17.70,18.23
316.393,2.58,-3.54,-17.76,18.29
316.414,2.58,-3.54,-17.82,18.35
316.432,2.58,-3.54,-17.82,18.35
316.451,2.58,-3.54,-17.88,18.41
316.470,2.58,-3.54,-17.88,18.41
316.490,2.58,-3.54,-17.88,18.41
316.508,2.58,-3.54,-17.88,18.41
316.528,2.58,-3.48,-17.94,18.46
316.548,2.58,-3.48,-17.94,18.46
316.569,2.58,-3.48,-18.00,18.51
316.588,2.58,-3.48,-18.06,18.57
316.607,2.58,-3.42,-18.06,18.56
316.626,2.58,-3.42,-18.12,18.62
316.646,2.58,-3.42,-18.12,18.62
316.663,2.64,-3.42,-18.06,18.57
316.683,2.64,-3.42,-18.06,18.57
316.702,2.70,-3.42,-18.06,18.58
316.720,2.70,-3.48,-18.00,18.53
316.737,2.70,-3.48,-18.00,18.53
316.760,2.76,-3.48,-18.00,18.54
316.775,2.76,-3.48,-18.00,18.54
316.797,2.76,-3.48,-18.06,18.60
316.817,2.76,-3.48,-18.06,18.60
316.838,2.76,-3.48,-18.06,18.60
316.861,2.76,-3.48,-18.12,18.66
316.882,2.76,-3.42,-18.12,18.65
316.903,2.76,-3.36,-18.18,18.69
316.924,2.76,-3.36,-18.18,18.69
316.946,2.76,-3.36,-18.18,18.69
316.967,2.76,-3.30,-18.18,18.68
316.984,2.76,-3.30,-18.18,18.68
317.004,2.64,-3.30,-18.18,18.66
317.023,2.52,-3.30,-18.18,18.65
317.040,2.40,-3.30,-18.18,18.63
317.058,2.28,-3.30,-18.18,18.62
317.078,2.10,-3.24,-18.18,18.59
317.098,1.98,-3.24,-18.18,18.57
317.117,1.86,-3.24,-18.18,18.56
317.136,1.80,-3.30,-18.18,18.56
317.156,1.74,-3.30,-18.12,18.50
317.175,1.74,-3.36,-18.12,18.51
317.192,1.74,-3.36,-18.06,18.45
317.209,1.74,-3.36,-18.06,18.45
317.230,1.74,-3.42,-18.06,18.46
317.249,1.74,-3.42,-18.00,18.40
317.267,1.74,-3.42,-18.00,18.40
317.287,1.74,-3.42,-18.00,18.40
317.306,1.74,-3.42,-18.00,18.40
317.326,1.74,-3.42,-18.00,18.40
317.343,1.74,-3.42,-18.00,18.40
317.361,1.80,-3.42,-18.00,18.41
317.381,1.80,-3.42,-18.00,18.41
317.400,1.86,-3.42,-18.00,18.42
317.420,1.92,-3.42,-18.00,18.42
317.438,1.98,-3.42,-18.00,18.43
317.455,2.04,-3.42,-18.00,18.44
317.473,2.10,-3.42,-18.00,18.44
317.493,2.16,-3.42,-18.00,18.45
317.510,2.22,-3.42,-18.00,18.46
317.531,2.22,-3.42,-18.00,18.46
317.550,2.22,-3.42,-18.00,18.46
317.567,2.22,-3.42,-18.00,18.46
317.587,2.22,-3.42,-18.00,18.46
317.607,2.22,-3.42,-18.00,18.46
317.626,2.22,-3.42,-17.94,18.40
317.645,2.22,-3.42,-17.94,18.40
317.664,2.22,-3.42,-17.94,18.40
317.684,2.22,-3.42,-17.94,18.40
317.702,2.22,-3.42,-17.88,18.34
317.722,2.22,-3.48,-17.88,18.35
317.741,2.22,-3.48,-17.88,18.35
317.761,2.22,-3.48,-17.88,18.35
317.779,2.22,-3.48,-17.88,18.35
317.799,2.16,-3.54,-17.88,18.35
317.817,2.16,-3.54,-17.88,18.35
317.835,2.16,-3.54,-17.88,18.35
317.854,2.16,-3.54,-17.94,18.41
317.873,2.16,-3.54,-17.94,18.41
317.893,2.10,-3.54,-17.94,18.41
317.911,2.10,-3.54,-17.88,18.35
317.930,2.04,-3.54,-17.88,18.34
317.950,2.04,-3.54,-17.88,18.34
317.967,2.04,-3.54,-17.88,18.34
317.987,1.98,-3.54,-17.88,18.33
318.005,1.98,-3.54,-17.82,18.28
318.023,1.92,-3.54,-17.82,18.27
318.040,1.98,-3.54,-17.82,18.28
318.060,1.98,-3.54,-17.88,18.33
318.080,2.04,-3.54,-17.88,18.34
318.098,2.10,-3.54,-17.88,18.35
318.118,2.10,-3.54,-17.88,18.35
318.138,2.16,-3.54,-17.88,18.35
318.157,2.22,-3.54,-17.88,18.36
318.177,2.34,-3.54,-17.88,18.38
318.195,2.34,-3.54,-17.88,18.38
318.213,2.40,-3.54,-17.88,18.38
318.233,2.46,-3.54,-17.88,18.39
318.252,2.52,-3.54,-17.88,18.40
318.269,2.58,-3.54,-17.88,18.41
318.289,2.58,-3.54,-17.88,18.41
318.307,2.58,-3.54,-17.88,18.41
318.327,2.58,-3.54,-17.88,18.41
318.345,2.58,-3.54,-17.88,18.41
318.365,2.58,-3.54,-17.88,18.41
318.383,2.58,-3.54,-17.88,18.41
318.400,2.58,-3.54,-17.88,18.41
318.420,2.58,-3.54,-17.94,18.47
318.439,2.58,-3.54,-17.94,18.47
318.456,2.58,-3.54,-17.94,18.47
318.476,2.58,-3.54,-17.94,18.47
318.493,2.58,-3.54,-18.00,18.53
318.513,2.58,-3.54,-18.00,18.53
318.534,2.58,-3.54,-18.00,18.53
318.551,2.58,-3.54,-18.00,18.53
318.571,2.58,-3.54,-18.00,18.53
318.589,2.58,-3.54,-18.00,18.53
318.609,2.58,-3.54,-18.06,18.58
318.628,2.58,-3.54,-18.06,18.58
318.645,2.58,-3.54,-18.06,18.58
318.671,2.58,-3.54,-18.12,18.64
318.685,2.58,-3.54,-18.12,18.64
318.705,2.58,-3.48,-18.18,18.69
318.725,2.58,-3.48,-18.18,18.69
318.745,2.58,-3.48,-18.18,18.69
318.766,2.58,-3.48,-18.18,18.69
318.786,2.58,-3.42,-18.18,18.68
318.808,2.58,-3.42,-18.18,18.68
318.829,2.52,-3.42,-18.18,18.67
318.849,2.40,-3.42,-18.18,18.65
318.866,2.28,-3.42,-18.18,18.64
318.886,2.22,-3.42,-18.18,18.63
318.904,2.16,-3.42,-18.18,18.62
318.924,2.10,-3.42,-18.18,18.62
318.944,2.04,-3.42,-18.18,18.61
318.960,2.04,-3.42,-18.18,18.61
318.980,2.04,-3.42,-18.18,18.61
319.001,2.04,-3.36,-18.18,18.60
319.021,2.04,-3.30,-18.18,18.59
319.046,2.04,-3.18,-18.18,18.57
319.063,2.04,-3.12,-18.18,18.56
319.080,2.04,-3.06,-18.18,18.55
