time,Bx,By,Bz,BT
102.674,-13.92,-6.72,-6.06,16.60
102.691,-13.92,-6.72,-6.06,16.60
102.712,-13.92,-6.66,-6.06,16.58
102.730,-13.92,-6.66,-6.06,16.58
102.747,-13.86,-6.66,-6.06,16.53
102.764,-13.80,-6.66,-6.06,16.48
102.785,-13.74,-6.66,-6.06,16.43
102.803,-13.68,-6.66,-6.06,16.38
102.822,-13.62,-6.72,-6.06,16.35
102.842,-13.50,-6.72,-6.06,16.25
102.859,-13.44,-6.78,-6.00,16.20
102.881,-13.38,-6.78,-5.94,16.13
102.899,-13.32,-6.78,-5.94,16.08
102.920,-13.26,-6.84,-5.88,16.04
102.941,-13.26,-6.84,-5.82,16.02
102.962,-13.26,-6.84,-5.82,16.02
102.983,-13.26,-6.84,-5.76,15.99
103.005,-13.26,-6.84,-5.76,15.99
103.025,-13.26,-6.84,-5.76,15.99
103.046,-13.26,-6.84,-5.76,15.99
103.068,-13.20,-6.84,-5.76,15.94
103.085,-13.20,-6.84,-5.76,15.94
103.105,-13.14,-6.90,-5.76,15.92
103.125,-13.14,-6.90,-5.76,15.92
103.143,-13.14,-6.96,-5.76,15.95
103.161,-13.08,-6.96,-5.76,15.90
103.181,-13.08,-6.96,-5.76,15.90
103.201,-13.08,-7.02,-5.76,15.92
103.221,-13.08,-7.02,-5.76,15.92
103.241,-13.14,-7.02,-5.76,15.97
103.260,-13.20,-7.02,-5.76,16.02
103.278,-13.20,-7.02,-5.76,16.02
103.297,-13.26,-7.08,-5.76,16.10
103.315,-13.26,-7.08,-5.76,16.10
103.335,-13.32,-7.08,-5.76,16.15
103.354,-13.32,-7.02,-5.76,16.12
103.373,-13.38,-7.02,-5.76,16.17
103.392,-13.38,-7.02,-5.76,16.17
103.410,-13.38,-6.96,-5.76,16.14
103.428,-13.38,-6.96,-5.70,16.12
103.453,-13.38,-6.90,-5.70,16.10
103.467,-13.38,-6.90,-5.64,16.08
103.488,-13.38,-6.84,-5.64,16.05
103.508,-13.38,-6.84,-5.64,16.05
103.529,-13.38,-6.84,-5.58,16.03
103.547,-13.38,-6.78,-5.58,16.00
103.565,-13.44,-6.78,-5.58,16.05
103.585,-13.44,-6.78,-5.58,16.05
103.606,-13.44,-6.72,-5.52,16.01
103.625,-13.50,-6.72,-5.58,16.08
103.645,-13.50,-6.66,-5.58,16.05
103.663,-13.56,-6.66,-5.64,16.13
103.681,-13.56,-6.72,-5.70,16.17
103.701,-13.56,-6.72,-5.70,16.17
103.719,-13.56,-6.78,-5.76,16.22
103.736,-13.56,-6.78,-5.82,16.24
103.756,-13.56,-6.84,-5.88,16.29
103.775,-13.56,-6.90,-5.88,16.31
103.792,-13.62,-7.02,-5.88,16.41
103.813,-13.62,-7.14,-5.88,16.46
103.833,-13.62,-7.32,-5.88,16.54
103.852,-13.68,-7.38,-5.88,16.62
103.872,-13.68,-7.50,-5.88,16.67
103.891,-13.74,-7.56,-5.82,16.73
103.909,-13.74,-7.68,-5.82,16.78
103.930,-13.74,-7.74,-5.82,16.81
103.949,-13.74,-7.74,-5.82,16.81
103.967,-13.80,-7.68,-5.82,16.83
103.985,-13.92,-7.62,-5.82,16.90
104.006,-14.04,-7.56,-5.82,16.97
104.025,-14.16,-7.50,-5.82,17.05
104.046,-14.28,-7.50,-5.88,17.17
104.065,-14.40,-7.44,-5.88,17.24
104.082,-14.52,-7.38,-5.88,17.32
104.102,-14.64,-7.38,-5.88,17.42
104.121,-14.76,-7.32,-5.88,17.49
104.141,-14.76,-7.32,-5.88,17.49
104.159,-14.76,-7.32,-5.88,17.49
104.177,-14.76,-7.32,-5.88,17.49
104.196,-14.76,-7.32,-5.88,17.49
104.215,-14.76,-7.32,-5.88,17.49
104.232,-14.76,-7.32,-5.88,17.49
104.252,-14.76,-7.32,-5.88,17.49
104.269,-14.76,-7.32,-5.88,17.49
104.289,-14.76,-7.32,-5.88,17.49
104.309,-14.76,-7.32,-5.88,17.49
104.328,-14.76,-7.32,-5.88,17.49
104.345,-14.76,-7.32,-5.88,17.49
104.365,-14.76,-7.32,-5.82,17.47
104.385,-14.76,-7.26,-5.82,17.45
104.402,-14.76,-7.26,-5.82,17.45
104.423,-14.76,-7.26,-5.82,17.45
104.443,-14.70,-7.26,-5.76,17.38
104.462,-14.70,-7.20,-5.76,17.35
104.480,-14.64,-7.20,-5.70,17.28
104.500,-14.58,-7.20,-5.64,17.21
104.519,-14.58,-7.20,-5.64,17.21
104.539,-14.52,-7.20,-5.64,17.16
104.557,-14.46,-7.20,-5.58,17.09
104.575,-14.46,-7.20,-5.58,17.09
104.595,-14.46,-7.20,-5.58,17.09
104.613,-14.46,-7.20,-5.58,17.09
104.630,-14.52,-7.20,-5.58,17.14
104.651,-14.52,-7.20,-5.58,17.14
104.668,-14.58,-7.20,-5.58,17.19
104.686,-14.58,-7.20,-5.58,17.19
104.706,-14.58,-7.20,-5.58,17.19
104.724,-14.58,-7.14,-5.58,17.17
104.742,-14.58,-7.14,-5.58,17.17
104.759,-14.58,-7.14,-5.58,17.17
104.780,-14.58,-7.08,-5.64,17.16
104.797,-14.64,-7.02,-5.70,17.21
104.815,-14.64,-7.02,-5.70,17.21
104.832,-14.64,-7.02,-5.70,17.21
104.848,-14.70,-6.96,-5.82,17.27
104.868,-14.70,-6.96,-5.94,17.32
104.888,-14.76,-6.96,-6.00,17.39
104.908,-14.76,-6.90,-6.06,17.38
104.929,-14.76,-6.90,-6.12,17.40
104.950,-14.70,-6.90,-6.18,17.38
104.972,-14.70,-6.84,-6.18,17.35
104.993,-14.64,-6.90,-6.24,17.35
105.014,-14.64,-6.90,-6.18,17.32
105.034,-14.58,-6.96,-6.06,17.26
105.056,-14.52,-6.96,-6.00,17.18
105.078,-14.46,-6.96,-5.88,17.09
105.098,-14.40,-7.02,-5.82,17.04
105.115,-14.34,-7.02,-5.76,16.97
105.135,-14.28,-7.02,-5.64,16.88
105.155,-14.22,-7.02,-5.58,16.81
105.172,-14.22,-7.02,-5.58,16.81
105.193,-14.22,-7.08,-5.58,16.84
105.210,-14.22,-7.02,-5.58,16.81
105.228,-14.22,-7.02,-5.64,16.83
105.248,-14.22,-7.02,-5.64,16.83
105.266,-14.22,-7.08,-5.64,16.86
105.286,-14.22,-7.08,-5.70,16.88
105.304,-14.22,-7.14,-5.76,16.92
105.321,-14.22,-7.20,-5.82,16.97
105.341,-14.22,-7.20,-5.88,16.99
105.379,-14.22,-7.26,-5.88,17.01
105.388,-14.22,-7.32,-5.94,17.06
105.406,-14.22,-7.32,-6.00,17.08
105.428,-14.22,-7.32,-6.00,17.08
105.450,-14.22,-7.32,-6.00,17.08
105.471,-14.28,-7.32,-5.94,17.11
105.493,-14.28,-7.32,-5.94,17.11
105.513,-14.28,-7.32,-5.88,17.09
105.534,-14.34,-7.32,-5.88,17.14
105.555,-14.34,-7.32,-5.88,17.14
105.576,-14.40,-7.32,-5.82,17.17
105.597,-14.40,-7.32,-5.82,17.17
105.618,-14.40,-7.32,-5.82,17.17
105.636,-14.40,-7.32,-5.82,17.17
105.655,-14.40,-7.32,-5.76,17.15
105.674,-14.40,-7.32,-5.76,17.15
105.692,-14.40,-7.32,-5.76,17.15
105.711,-14.40,-7.32,-5.76,17.15
105.730,-14.40,-7.32,-5.76,17.15
105.749,-14.40,-7.32,-5.76,17.15
105.767,-14.40,-7.32,-5.76,17.15
105.785,-14.40,-7.32,-5.76,17.15
105.805,-14.40,-7.32,-5.76,17.15
105.826,-14.40,-7.32,-5.76,17.15
105.844,-14.40,-7.32,-5.76,17.15
105.863,-14.40,-7.32,-5.76,17.15
105.882,-14.40,-7.32,-5.76,17.15
105.900,-14.34,-7.26,-5.76,17.07
105.920,-14.34,-7.26,-5.76,17.07
105.939,-14.28,-7.26,-5.76,17.02
105.956,-14.22,-7.26,-5.76,16.97
105.974,-14.22,-7.26,-5.76,16.97
105.991,-14.22,-7.26,-5.76,16.97
106.012,-14.16,-7.26,-5.76,16.92
106.032,-14.16,-7.26,-5.76,16.92
106.053,-14.16,-7.32,-5.76,16.95
106.073,-14.22,-7.32,-5.76,17.00
106.094,-14.28,-7.32,-5.76,17.05
106.115,-14.28,-7.32,-5.76,17.05
106.136,-14.28,-7.32,-5.76,17.05
106.155,-14.28,-7.32,-5.76,17.05
106.175,-14.28,-7.32,-5.76,17.05
106.192,-14.28,-7.32,-5.76,17.05
106.212,-14.22,-7.32,-5.76,17.00
106.232,-14.16,-7.32,-5.76,16.95
106.251,-14.10,-7.26,-5.76,16.87
106.270,-14.10,-7.20,-5.76,16.85
106.290,-14.10,-7.14,-5.76,16.82
106.309,-14.10,-7.08,-5.76,16.80
106.329,-14.10,-7.02,-5.76,16.77
106.349,-14.10,-6.96,-5.76,16.75
106.368,-14.10,-6.96,-5.76,16.75
106.385,-14.10,-6.90,-5.70,16.70
106.402,-14.10,-6.84,-5.70,16.68
106.423,-14.10,-6.84,-5.64,16.66
106.443,-14.10,-6.84,-5.64,16.66
106.462,-14.10,-6.84,-5.64,16.66
106.479,-14.10,-6.90,-5.58,16.66
106.500,-14.10,-6.96,-5.58,16.68
106.517,-14.10,-6.96,-5.58,16.68
106.538,-14.10,-7.08,-5.58,16.74
106.556,-14.10,-7.14,-5.58,16.76
106.573,-14.10,-7.20,-5.58,16.79
106.590,-14.10,-7.32,-5.58,16.84
106.608,-14.10,-7.38,-5.58,16.86
106.628,-14.10,-7.44,-5.58,16.89
106.648,-14.10,-7.50,-5.58,16.92
106.667,-14.10,-7.50,-5.58,16.92
106.685,-14.10,-7.50,-5.64,16.94
106.705,-14.10,-7.44,-5.64,16.91
106.723,-14.10,-7.38,-5.64,16.88
106.741,-14.10,-7.32,-5.70,16.88
106.758,-14.10,-7.26,-5.70,16.85
106.775,-14.10,-7.20,-5.70,16.83
106.796,-14.10,-7.14,-5.70,16.80
106.815,-14.10,-7.08,-5.64,16.76
106.837,-14.10,-7.08,-5.64,16.76
106.858,-14.10,-7.02,-5.64,16.73
106.873,-14.10,-7.02,-5.58,16.71
106.893,-14.04,-7.02,-5.58,16.66
106.914,-14.04,-7.02,-5.58,16.66
106.934,-13.98,-7.02,-5.58,16.61
106.955,-13.98,-7.02,-5.58,16.61
106.974,-13.92,-7.02,-5.58,16.56
106.994,-13.86,-7.02,-5.58,16.51
107.015,-13.80,-7.02,-5.58,16.46
107.035,-13.80,-7.02,-5.58,16.46
107.055,-13.80,-7.02,-5.58,16.46
107.080,-13.80,-7.02,-5.58,16.46
107.099,-13.74,-7.02,-5.58,16.41
107.120,-13.80,-7.02,-5.58,16.46
107.140,-13.86,-6.96,-5.58,16.48
107.158,-13.92,-6.90,-5.58,16.51
107.176,-13.92,-6.84,-5.58,16.48
107.197,-13.98,-6.78,-5.58,16.51
107.215,-13.98,-6.66,-5.58,16.46
107.234,-14.04,-6.60,-5.58,16.49
107.252,-14.10,-6.54,-5.58,16.51
107.272,-14.10,-6.48,-5.58,16.49
107.289,-14.10,-6.48,-5.58,16.49
107.314,-14.10,-6.48,-5.58,16.49
107.333,-14.10,-6.48,-5.58,16.49
107.353,-14.10,-6.54,-5.58,16.51
107.373,-14.10,-6.60,-5.58,16.54
107.394,-14.04,-6.66,-5.58,16.51
107.414,-14.04,-6.72,-5.58,16.54
107.434,-13.98,-6.78,-5.64,16.53
107.458,-13.98,-6.84,-5.64,16.55
107.475,-13.98,-6.96,-5.70,16.62
107.496,-13.98,-7.02,-5.76,16.67
107.514,-13.92,-7.02,-5.76,16.62
107.534,-13.86,-7.02,-5.82,16.59
107.555,-13.80,-7.02,-5.88,16.56
107.573,-13.74,-7.02,-5.88,16.51
107.594,-13.74,-7.02,-5.88,16.51
107.612,-13.68,-6.96,-5.88,16.44
107.630,-13.62,-6.96,-5.88,16.39
107.650,-13.56,-6.96,-5.88,16.34
107.669,-13.56,-6.90,-5.88,16.31
107.686,-13.56,-6.90,-5.88,16.31
107.703,-13.56,-6.84,-5.88,16.29
107.721,-13.62,-6.84,-5.88,16.34
107.742,-13.62,-6.84,-5.88,16.34
107.759,-13.62,-6.84,-5.88,16.34
107.779,-13.68,-6.84,-5.88,16.39
107.799,-13.68,-6.90,-5.88,16.41
107.818,-13.74,-6.96,-5.88,16.49
107.835,-13.74,-6.96,-5.88,16.49
107.855,-13.74,-6.96,-5.82,16.47
107.876,-13.74,-7.02,-5.82,16.49
107.894,-13.74,-7.02,-5.76,16.47
107.911,-13.74,-7.08,-5.76,16.50
107.931,-13.74,-7.14,-5.76,16.52
107.951,-13.74,-7.14,-5.76,16.52
107.971,-13.74,-7.14,-5.70,16.50
107.990,-13.74,-7.20,-5.70,16.53
108.010,-13.74,-7.20,-5.76,16.55
108.027,-13.74,-7.26,-5.76,16.57
108.047,-13.74,-7.26,-5.76,16.57
108.066,-13.74,-7.26,-5.76,16.57
108.085,-13.74,-7.26,-5.76,16.57
108.106,-13.74,-7.32,-5.76,16.60
108.124,-13.74,-7.32,-5.76,16.60
108.142,-13.74,-7.32,-5.76,16.60
108.159,-13.74,-7.32,-5.76,16.60
108.179,-13.74,-7.32,-5.76,16.60
108.199,-13.74,-7.26,-5.76,16.57
108.217,-13.74,-7.20,-5.76,16.55
108.235,-13.74,-7.20,-5.76,16.55
108.256,-13.74,-7.14,-5.76,16.52
108.275,-13.74,-7.08,-5.76,16.50
108.295,-13.74,-7.02,-5.82,16.49
108.313,-13.74,-7.02,-5.82,16.49
108.332,-13.74,-6.96,-5.82,16.47
108.351,-13.74,-6.96,-5.76,16.44
108.369,-13.74,-6.90,-5.70,16.40
108.387,-13.74,-6.84,-5.70,16.37
108.404,-13.74,-6.78,-5.70,16.35
108.424,-13.74,-6.78,-5.70,16.35
108.442,-13.74,-6.72,-5.64,16.30
108.462,-13.74,-6.72,-5.64,16.30
108.480,-13.74,-6.72,-5.64,16.30
108.500,-13.74,-6.78,-5.70,16.35
108.518,-13.74,-6.78,-5.76,16.37
108.538,-13.74,-6.84,-5.76,16.39
108.558,-13.74,-6.90,-5.76,16.42
108.577,-13.74,-6.96,-5.76,16.44
108.595,-13.74,-7.02,-5.76,16.47
108.612,-13.80,-7.14,-5.76,16.57
108.632,-13.86,-7.14,-5.76,16.62
108.653,-13.92,-7.20,-5.76,16.70
108.672,-13.92,-7.20,-5.76,16.70
108.690,-13.98,-7.20,-5.76,16.75
108.710,-14.04,-7.20,-5.76,16.80
108.728,-14.10,-7.20,-5.76,16.85
108.747,-14.10,-7.20,-5.76,16.85
108.765,-14.10,-7.20,-5.76,16.85
108.785,-14.10,-7.20,-5.76,16.85
108.803,-14.10,-7.20,-5.76,16.85
108.821,-14.10,-7.20,-5.70,16.83
108.841,-14.10,-7.20,-5.70,16.83
108.861,-14.16,-7.20,-5.64,16.86
108.880,-14.16,-7.20,-5.64,16.86
108.900,-14.16,-7.14,-5.64,16.83
108.920,-14.16,-7.14,-5.58,16.81
108.938,-14.22,-7.14,-5.58,16.86
108.956,-14.22,-7.08,-5.58,16.84
108.973,-14.22,-7.08,-5.58,16.84
108.991,-14.22,-7.02,-5.64,16.83
109.012,-14.22,-7.02,-5.70,16.85
109.029,-14.22,-7.02,-5.76,16.87
109.049,-14.22,-7.02,-5.88,16.91
109.069,-14.16,-7.02,-5.94,16.88
109.088,-14.16,-7.02,-6.00,16.91
109.106,-14.16,-7.02,-6.06,16.93
109.125,-14.10,-7.02,-6.06,16.88
109.144,-14.10,-7.02,-6.06,16.88
109.164,-14.04,-7.02,-6.00,16.80
109.181,-13.98,-7.02,-6.00,16.75
109.198,-13.98,-6.96,-5.94,16.71
109.220,-13.92,-6.96,-5.88,16.64
109.238,-13.92,-6.96,-5.88,16.64
109.259,-13.92,-6.90,-5.88,16.61
109.280,-13.92,-6.90,-5.88,16.61
109.303,-13.92,-6.84,-5.82,16.57
109.322,-13.92,-6.84,-5.82,16.57
109.341,-13.92,-6.84,-5.82,16.57
109.360,-13.92,-6.84,-5.82,16.57
109.379,-13.92,-6.84,-5.76,16.54
109.399,-13.92,-6.84,-5.76,16.54
109.417,-13.92,-6.84,-5.76,16.54
109.434,-13.92,-6.84,-5.76,16.54
109.452,-13.92,-6.84,-5.76,16.54
109.473,-13.92,-6.84,-5.76,16.54
109.493,-13.92,-6.84,-5.76,16.54
109.512,-13.92,-6.84,-5.76,16.54
109.532,-13.92,-6.84,-5.76,16.54
109.550,-13.92,-6.84,-5.76,16.54
109.570,-13.98,-6.84,-5.76,16.60
109.588,-13.98,-6.84,-5.76,16.60
109.608,-13.98,-6.84,-5.76,16.60
109.625,-14.04,-6.84,-5.76,16.65
109.645,-14.04,-6.84,-5.76,16.65
109.665,-14.10,-6.84,-5.76,16.70
109.682,-14.10,-6.84,-5.76,16.70
109.702,-14.10,-6.84,-5.76,16.70
109.721,-14.10,-6.78,-5.76,16.67
109.741,-14.10,-6.78,-5.76,16.67
109.761,-14.10,-6.72,-5.76,16.65
109.781,-14.10,-6.66,-5.76,16.62
109.800,-14.10,-6.60,-5.76,16.60
109.820,-14.10,-6.60,-5.76,16.60
109.839,-14.10,-6.66,-5.76,16.62
109.859,-14.10,-6.78,-5.76,16.67
109.877,-14.10,-6.90,-5.76,16.72
109.897,-14.10,-7.02,-5.76,16.77
109.918,-14.10,-7.14,-5.76,16.82
109.937,-14.16,-7.26,-5.76,16.92
109.958,-14.16,-7.32,-5.76,16.95
109.981,-14.22,-7.44,-5.76,17.05
110.001,-14.22,-7.44,-5.76,17.05
110.018,-14.28,-7.38,-5.76,17.08
110.038,-14.28,-7.38,-5.76,17.08
110.059,-14.28,-7.32,-5.76,17.05
110.077,-14.28,-7.32,-5.76,17.05
110.097,-14.28,-7.32,-5.76,17.05
110.119,-14.28,-7.32,-5.76,17.05
110.141,-14.28,-7.32,-5.76,17.05
110.158,-14.28,-7.32,-5.76,17.05
110.178,-14.34,-7.32,-5.76,17.10
110.198,-14.34,-7.32,-5.76,17.10
110.218,-14.40,-7.32,-5.76,17.15
110.235,-14.40,-7.32,-5.76,17.15
110.255,-14.40,-7.32,-5.76,17.15
110.275,-14.40,-7.32,-5.76,17.15
110.293,-14.40,-7.32,-5.76,17.15
110.312,-14.40,-7.32,-5.76,17.15
110.331,-14.40,-7.32,-5.76,17.15
110.349,-14.40,-7.32,-5.76,17.15
110.369,-14.40,-7.26,-5.76,17.12
110.387,-14.40,-7.26,-5.76,17.12
110.407,-14.40,-7.26,-5.76,17.12
110.425,-14.40,-7.26,-5.76,17.12
110.445,-14.40,-7.20,-5.76,17.10
110.462,-14.34,-7.20,-5.76,17.05
110.482,-14.34,-7.20,-5.76,17.05
110.502,-14.28,-7.20,-5.76,17.00
110.519,-14.28,-7.20,-5.76,17.00
110.538,-14.28,-7.20,-5.76,17.00
110.557,-14.22,-7.20,-5.82,16.97
110.574,-14.22,-7.20,-5.82,16.97
110.592,-14.22,-7.20,-5.88,16.99
110.612,-14.22,-7.20,-5.94,17.01
110.632,-14.22,-7.20,-5.94,17.01
110.650,-14.22,-7.20,-6.00,17.03
110.667,-14.22,-7.20,-6.00,17.03
110.684,-14.28,-7.20,-6.06,17.10
110.702,-14.28,-7.20,-6.06,17.10
110.722,-14.28,-7.20,-6.06,17.10
110.742,-14.34,-7.20,-6.06,17.15
110.761,-14.40,-7.20,-6.06,17.20
110.780,-14.46,-7.20,-6.06,17.25
110.801,-14.46,-7.20,-6.06,17.25
110.821,-14.46,-7.20,-6.06,17.25
110.839,-14.52,-7.20,-6.06,17.30
110.859,-14.52,-7.20,-6.06,17.30
110.878,-14.58,-7.20,-6.06,17.35
110.895,-14.58,-7.20,-6.06,17.35
110.913,-14.58,-7.20,-6.06,17.35
110.930,-14.58,-7.20,-6.00,17.33
110.950,-14.58,-7.20,-5.94,17.31
110.968,-14.58,-7.20,-5.82,17.27
110.988,-14.58,-7.20,-5.76,17.25
111.006,-14.58,-7.20,-5.70,17.23
111.024,-14.58,-7.20,-5.58,17.19
111.043,-14.58,-7.20,-5.52,17.17
111.061,-14.52,-7.20,-5.46,17.10
111.079,-14.46,-7.20,-5.40,17.03
111.098,-14.40,-7.20,-5.40,16.98
111.117,-14.34,-7.20,-5.40,16.93
111.146,-14.22,-7.20,-5.40,16.83
111.157,-14.10,-7.20,-5.46,16.75
111.178,-13.98,-7.20,-5.46,16.65
111.202,-13.92,-7.20,-5.46,16.60
111.221,-13.80,-7.20,-5.52,16.52
111.239,-13.80,-7.20,-5.58,16.54
111.256,-13.74,-7.14,-5.64,16.48
111.274,-13.86,-7.08,-5.70,16.57
111.295,-14.04,-7.02,-5.76,16.72
111.312,-14.22,-6.90,-5.82,16.84
111.332,-14.40,-6.84,-5.88,16.99
111.352,-14.52,-6.72,-5.94,17.07
111.371,-14.64,-6.66,-6.00,17.17
111.390,-14.76,-6.60,-5.94,17.23
111.410,-14.88,-6.54,-5.94,17.31
111.430,-14.88,-6.54,-5.88,17.28
111.449,-14.82,-6.54,-5.88,17.23
111.467,-14.70,-6.54,-5.82,17.11
111.485,-14.58,-6.60,-5.76,17.01
111.505,-14.46,-6.60,-5.76,16.91
111.523,-14.34,-6.66,-5.70,16.81
111.543,-14.22,-6.78,-5.76,16.77
111.561,-14.10,-6.84,-5.76,16.70
111.578,-14.04,-6.90,-5.76,16.67
111.598,-13.92,-6.96,-5.76,16.59
111.617,-13.86,-6.96,-5.76,16.54
111.634,-13.92,-7.02,-5.76,16.62
111.654,-13.92,-7.02,-5.76,16.62
111.671,-13.92,-7.02,-5.76,16.62
111.689,-13.92,-7.02,-5.76,16.62
111.709,-13.92,-7.02,-5.76,16.62
111.727,-13.92,-7.02,-5.70,16.60
111.744,-13.92,-7.02,-5.70,16.60
111.764,-13.92,-7.02,-5.70,16.60
111.783,-13.92,-7.02,-5.64,16.58
111.803,-13.92,-7.02,-5.64,16.58
111.822,-13.98,-7.02,-5.58,16.61
111.841,-13.98,-7.02,-5.52,16.59
111.861,-14.04,-7.02,-5.52,16.64
111.882,-14.04,-7.02,-5.46,16.62
111.901,-14.10,-7.02,-5.46,16.67
111.920,-14.10,-7.02,-5.46,16.67
111.940,-14.10,-7.02,-5.40,16.65
111.961,-14.04,-7.02,-5.40,16.60
111.981,-14.04,-7.02,-5.46,16.62
112.001,-13.98,-7.02,-5.40,16.55
112.021,-13.98,-7.02,-5.40,16.55
112.041,-13.92,-7.02,-5.40,16.50
112.061,-13.92,-7.08,-5.40,16.52
112.083,-13.92,-7.08,-5.34,16.50
112.104,-13.92,-7.14,-5.34,16.53
112.124,-13.98,-7.14,-5.34,16.58
112.144,-13.98,-7.14,-5.28,16.56
112.164,-13.98,-7.20,-5.28,16.59
112.184,-14.04,-7.20,-5.28,16.64
112.205,-14.04,-7.20,-5.28,16.64
112.225,-14.10,-7.20,-5.28,16.69
112.245,-14.10,-7.20,-5.28,16.69
112.267,-14.10,-7.14,-5.28,16.66
112.285,-14.10,-7.14,-5.28,16.66
112.306,-14.10,-7.14,-5.28,16.66
112.323,-14.10,-7.08,-5.28,16.64
112.345,-14.10,-7.08,-5.28,16.64
112.365,-14.10,-7.02,-5.28,16.61
112.385,-14.10,-7.02,-5.28,16.61
112.406,-14.10,-6.96,-5.28,16.59
112.427,-14.10,-6.96,-5.28,16.59
112.446,-14.04,-6.96,-5.34,16.56
112.468,-14.04,-6.96,-5.34,16.56
112.485,-13.98,-6.96,-5.34,16.50
112.505,-13.98,-6.96,-5.34,16.50
112.522,-13.98,-7.02,-5.40,16.55
112.543,-13.92,-7.02,-5.40,16.50
112.562,-13.92,-7.02,-5.40,16.50
112.579,-13.92,-7.02,-5.40,16.50
112.599,-13.92,-7.02,-5.40,16.50
112.617,-13.92,-7.02,-5.40,16.50
112.635,-13.92,-7.02,-5.40,16.50
112.655,-13.92,-7.02,-5.40,16.50
112.675,-13.92,-7.02,-5.40,16.50
112.693,-13.92,-7.02,-5.40,16.50
112.710,-13.92,-7.02,-5.40,16.50
112.728,-13.92,-7.02,-5.40,16.50
112.745,-13.92,-7.02,-5.40,16.50
112.765,-13.92,-7.02,-5.40,16.50
112.784,-13.92,-7.02,-5.40,16.50
112.801,-13.92,-7.02,-5.46,16.52
112.821,-13.92,-7.02,-5.46,16.52
112.839,-13.92,-7.02,-5.46,16.52
112.859,-13.92,-7.02,-5.52,16.54
112.877,-13.92,-7.02,-5.52,16.54
112.894,-13.92,-7.02,-5.58,16.56
112.915,-13.92,-7.02,-5.58,16.56
112.935,-13.92,-7.02,-5.58,16.56
112.953,-13.92,-7.08,-5.58,16.58
112.973,-13.92,-7.08,-5.58,16.58
112.992,-13.92,-7.08,-5.58,16.58
113.012,-13.92,-7.08,-5.58,16.58
113.030,-13.92,-7.08,-5.58,16.58
113.050,-13.92,-7.08,-5.58,16.58
113.079,-13.86,-7.08,-5.58,16.53
113.089,-13.86,-7.08,-5.58,16.53
113.109,-13.80,-7.08,-5.58,16.48
113.129,-13.80,-7.02,-5.58,16.46
113.152,-13.80,-7.02,-5.58,16.46
113.172,-13.74,-7.02,-5.58,16.41
113.192,-13.74,-7.02,-5.58,16.41
113.212,-13.74,-7.02,-5.58,16.41
113.231,-13.74,-7.02,-5.58,16.41
113.251,-13.74,-6.96,-5.58,16.38
113.271,-13.74,-6.90,-5.58,16.36
113.291,-13.74,-6.84,-5.58,16.33
113.312,-13.74,-6.84,-5.58,16.33
113.333,-13.74,-6.84,-5.58,16.33
113.354,-13.74,-6.78,-5.58,16.31
113.374,-13.74,-6.78,-5.58,16.31
113.392,-13.74,-6.78,-5.58,16.31
113.411,-13.80,-6.84,-5.58,16.38
113.433,-13.80,-6.84,-5.58,16.38
113.450,-13.86,-6.84,-5.58,16.43
113.470,-13.92,-6.84,-5.58,16.48
113.489,-13.98,-6.84,-5.58,16.53
113.507,-14.04,-6.84,-5.58,16.58
113.524,-14.10,-6.84,-5.52,16.62
113.545,-14.10,-6.84,-5.52,16.62
113.562,-14.16,-6.84,-5.46,16.65
113.580,-14.22,-6.84,-5.46,16.70
113.597,-14.28,-6.84,-5.46,16.75
113.618,-14.28,-6.84,-5.40,16.73
113.638,-14.34,-6.84,-5.40,16.78
113.658,-14.40,-6.84,-5.40,16.83
113.675,-14.46,-6.78,-5.40,16.86
113.695,-14.52,-6.72,-5.34,16.87
113.715,-14.52,-6.66,-5.34,16.84
113.733,-14.58,-6.54,-5.34,16.85
113.753,-14.58,-6.48,-5.34,16.83
113.772,-14.58,-6.36,-5.28,16.76
113.789,-14.46,-6.30,-5.28,16.63
113.810,-14.28,-6.24,-5.28,16.45
113.827,-14.10,-6.18,-5.28,16.28
113.846,-14.04,-6.12,-5.28,16.20
113.865,-13.92,-6.12,-5.28,16.10
113.884,-13.68,-6.24,-5.28,15.94
113.903,-13.44,-6.30,-5.28,15.75
113.922,-13.26,-6.36,-5.34,15.65
113.941,-13.14,-6.42,-5.34,15.57
113.961,-13.08,-6.48,-5.40,15.56
113.981,-13.08,-6.54,-5.46,15.61
114.001,-12.96,-6.60,-5.52,15.56
114.020,-12.96,-6.72,-5.58,15.63
114.040,-13.02,-6.72,-5.64,15.70
114.059,-13.14,-6.78,-5.64,15.83
114.080,-13.26,-6.84,-5.70,15.97
114.098,-13.38,-6.84,-5.70,16.07
114.115,-13.50,-6.90,-5.76,16.22
114.133,-13.56,-7.02,-5.76,16.32
114.150,-13.62,-7.08,-5.70,16.37
114.171,-13.68,-7.14,-5.70,16.45
114.188,-13.74,-7.20,-5.64,16.51
114.205,-13.74,-7.26,-5.64,16.53
114.225,-13.74,-7.26,-5.64,16.53
114.243,-13.74,-7.32,-5.58,16.54
114.263,-13.74,-7.32,-5.58,16.54
114.282,-13.74,-7.32,-5.58,16.54
114.299,-13.80,-7.32,-5.58,16.59
114.319,-13.80,-7.32,-5.58,16.59
114.339,-13.80,-7.32,-5.58,16.59
114.360,-13.86,-7.32,-5.58,16.64
