time,Bx,By,Bz,BT
53.122,16.26,-2.52,-0.06,16.45
53.145,16.26,-2.52,-0.06,16.45
53.168,16.32,-2.52,-0.06,16.51
53.187,16.32,-2.52,-0.06,16.51
53.210,16.32,-2.52,0.00,16.51
53.231,16.38,-2.52,0.00,16.57
53.251,16.38,-2.52,0.06,16.57
53.272,16.38,-2.52,0.12,16.57
53.292,16.38,-2.52,0.12,16.57
53.311,16.38,-2.52,0.18,16.57
53.330,16.38,-2.52,0.18,16.57
53.351,16.38,-2.52,0.18,16.57
53.371,16.32,-2.52,0.24,16.52
53.391,16.32,-2.52,0.24,16.52
53.422,16.26,-2.52,0.24,16.46
53.433,16.20,-2.52,0.24,16.40
53.454,16.20,-2.52,0.24,16.40
53.474,16.14,-2.52,0.24,16.34
53.495,16.14,-2.52,0.24,16.34
53.521,16.08,-2.52,0.24,16.28
53.535,16.08,-2.52,0.24,16.28
53.562,16.02,-2.52,0.24,16.22
53.576,16.02,-2.52,0.24,16.22
53.596,16.02,-2.52,0.24,16.22
53.616,16.02,-2.52,0.24,16.22
53.646,16.02,-2.46,0.24,16.21
53.657,16.02,-2.46,0.24,16.21
53.679,16.02,-2.46,0.24,16.21
53.703,16.02,-2.40,0.24,16.20
53.720,16.02,-2.40,0.24,16.20
53.746,16.02,-2.40,0.24,16.20
53.765,16.02,-2.46,0.24,16.21
53.783,16.02,-2.52,0.24,16.22
53.804,16.02,-2.64,0.30,16.24
53.824,16.02,-2.70,0.30,16.25
53.846,16.02,-2.82,0.30,16.27
53.865,16.02,-2.88,0.30,16.28
53.885,16.02,-3.00,0.30,16.30
53.906,16.02,-3.06,0.30,16.31
53.926,15.96,-3.06,0.30,16.25
53.949,15.96,-3.00,0.30,16.24
53.967,15.96,-2.88,0.30,16.22
53.987,15.90,-2.82,0.24,16.15
54.007,15.90,-2.82,0.24,16.15
54.045,15.90,-2.70,0.24,16.13
54.048,15.90,-2.64,0.24,16.12
54.071,15.96,-2.52,0.24,16.16
54.091,15.96,-2.46,0.24,16.15
54.112,15.96,-2.46,0.24,16.15
54.132,16.02,-2.46,0.24,16.21
54.162,16.02,-2.46,0.24,16.21
54.174,16.02,-2.40,0.24,16.20
54.194,15.96,-2.34,0.24,16.13
54.214,15.90,-2.34,0.24,16.07
54.236,15.84,-2.34,0.24,16.01
54.261,15.78,-2.34,0.24,15.95
54.276,15.72,-2.34,0.24,15.90
54.297,15.72,-2.34,0.12,15.89
54.323,15.66,-2.34,0.00,15.83
54.339,15.66,-2.34,-0.12,15.83
54.363,15.66,-2.34,-0.24,15.84
54.385,15.66,-2.34,-0.30,15.84
54.404,15.66,-2.34,-0.42,15.84
54.423,15.66,-2.34,-0.48,15.84
54.445,15.66,-2.34,-0.60,15.85
54.467,15.66,-2.34,-0.48,15.84
54.485,15.66,-2.34,-0.42,15.84
54.507,15.66,-2.34,-0.42,15.84
54.526,15.66,-2.34,-0.36,15.84
54.555,15.66,-2.34,-0.30,15.84
54.566,15.66,-2.34,-0.24,15.84
54.587,15.66,-2.34,-0.18,15.83
54.608,15.66,-2.34,-0.12,15.83
54.646,15.66,-2.34,-0.06,15.83
54.651,15.66,-2.34,-0.06,15.83
54.672,15.66,-2.34,-0.06,15.83
54.692,15.66,-2.34,-0.06,15.83
54.712,15.66,-2.34,-0.06,15.83
54.734,15.66,-2.34,-0.06,15.83
54.754,15.66,-2.34,-0.12,15.83
54.778,15.66,-2.34,-0.24,15.84
54.799,15.66,-2.34,-0.30,15.84
54.815,15.66,-2.34,-0.36,15.84
54.835,15.72,-2.34,-0.48,15.90
54.862,15.72,-2.34,-0.54,15.90
54.875,15.78,-2.34,-0.66,15.97
54.895,15.78,-2.34,-0.66,15.97
54.918,15.84,-2.34,-0.66,16.03
54.936,15.90,-2.34,-0.60,16.08
54.962,15.96,-2.28,-0.54,16.13
54.984,15.96,-2.28,-0.36,16.13
55.000,16.02,-2.28,-0.24,16.18
55.021,16.02,-2.28,-0.12,16.18
55.041,16.02,-2.28,0.06,16.18
55.061,16.02,-2.28,0.18,16.18
55.081,16.08,-2.28,0.30,16.24
55.102,16.02,-2.34,0.42,16.20
55.122,16.02,-2.34,0.42,16.20
55.146,16.02,-2.34,0.42,16.20
55.165,15.96,-2.34,0.42,16.14
55.184,15.96,-2.34,0.42,16.14
55.205,15.96,-2.34,0.42,16.14
55.224,15.90,-2.34,0.42,16.08
55.245,15.84,-2.34,0.42,16.02
55.269,15.84,-2.34,0.42,16.02
55.286,15.84,-2.40,0.42,16.03
55.307,15.84,-2.40,0.42,16.03
55.326,15.84,-2.46,0.42,16.04
55.350,15.84,-2.46,0.42,16.04
55.370,15.84,-2.52,0.42,16.04
55.391,15.84,-2.52,0.36,16.04
55.412,15.84,-2.52,0.36,16.04
55.432,15.84,-2.58,0.36,16.05
55.455,15.84,-2.58,0.30,16.05
55.475,15.84,-2.58,0.24,16.05
55.493,15.84,-2.52,0.24,16.04
55.513,15.84,-2.52,0.18,16.04
55.536,15.84,-2.52,0.18,16.04
55.565,15.84,-2.58,0.18,16.05
55.576,15.84,-2.58,0.12,16.05
55.596,15.84,-2.64,0.12,16.06
55.616,15.84,-2.64,0.06,16.06
55.640,15.84,-2.64,0.06,16.06
55.661,15.84,-2.70,0.06,16.07
55.678,15.84,-2.70,0.00,16.07
55.699,15.84,-2.70,-0.06,16.07
55.722,15.84,-2.70,-0.06,16.07
55.740,15.84,-2.70,-0.12,16.07
55.763,15.84,-2.70,-0.12,16.07
55.785,15.84,-2.70,-0.18,16.07
55.805,15.84,-2.70,-0.18,16.07
55.826,15.84,-2.70,-0.12,16.07
55.863,15.84,-2.70,-0.06,16.07
55.868,15.84,-2.70,0.00,16.07
55.888,15.84,-2.64,0.06,16.06
55.909,15.84,-2.64,0.12,16.06
55.931,15.90,-2.64,0.18,16.12
55.956,15.96,-2.58,0.24,16.17
55.979,16.02,-2.58,0.30,16.23
55.992,16.08,-2.52,0.24,16.28
56.012,16.14,-2.52,0.24,16.34
56.036,16.14,-2.52,0.30,16.34
56.052,16.20,-2.52,0.36,16.40
56.074,16.26,-2.52,0.54,16.46
56.095,16.26,-2.52,0.66,16.47
56.115,16.20,-2.52,0.78,16.41
56.136,16.20,-2.52,0.96,16.42
56.156,16.20,-2.52,1.08,16.43
56.179,16.20,-2.52,1.20,16.44
56.201,16.20,-2.52,1.32,16.45
56.224,16.20,-2.52,1.38,16.45
56.241,16.20,-2.52,1.38,16.45
56.258,16.20,-2.52,1.38,16.45
56.278,16.20,-2.52,1.38,16.45
56.305,16.20,-2.52,1.32,16.45
56.322,16.20,-2.52,1.32,16.45
56.344,16.20,-2.52,1.26,16.44
56.367,16.20,-2.52,1.20,16.44
56.385,16.20,-2.52,1.14,16.43
56.403,16.20,-2.52,1.02,16.43
56.423,16.20,-2.52,0.96,16.42
56.443,16.20,-2.52,0.84,16.42
56.464,16.20,-2.46,0.78,16.40
56.485,16.20,-2.46,0.72,16.40
56.505,16.20,-2.46,0.66,16.40
56.525,16.20,-2.40,0.60,16.39
56.546,16.14,-2.40,0.60,16.33
56.573,16.02,-2.34,0.60,16.20
56.593,15.90,-2.40,0.60,16.09
56.615,15.78,-2.40,0.60,15.97
56.635,15.66,-2.46,0.60,15.86
56.655,15.54,-2.46,0.60,15.74
56.678,15.42,-2.46,0.60,15.63
56.698,15.30,-2.46,0.54,15.51
56.716,15.24,-2.52,0.54,15.46
56.737,15.36,-2.52,0.54,15.57
56.757,15.60,-2.52,0.48,15.81
56.778,15.78,-2.52,0.48,15.99
56.799,15.96,-2.52,0.42,16.16
56.819,16.14,-2.52,0.42,16.34
56.840,16.32,-2.52,0.42,16.52
56.860,16.50,-2.52,0.42,16.70
56.880,16.68,-2.52,0.42,16.87
56.900,16.74,-2.52,0.30,16.93
56.923,16.68,-2.52,0.18,16.87
56.943,16.68,-2.52,0.06,16.87
56.973,16.68,-2.52,-0.06,16.87
56.987,16.68,-2.52,-0.18,16.87
57.004,16.68,-2.52,-0.30,16.87
57.024,16.68,-2.46,-0.42,16.87
57.045,16.68,-2.46,-0.48,16.87
57.065,16.68,-2.46,-0.54,16.87
57.096,16.62,-2.40,-0.54,16.80
57.115,16.56,-2.40,-0.54,16.74
57.135,16.44,-2.34,-0.54,16.61
57.156,16.38,-2.34,-0.54,16.56
57.179,16.32,-2.34,-0.54,16.50
57.198,16.20,-2.34,-0.54,16.38
57.219,16.14,-2.34,-0.54,16.32
57.236,16.08,-2.34,-0.54,16.26
57.256,16.02,-2.34,-0.54,16.20
57.284,16.02,-2.34,-0.54,16.20
57.301,16.02,-2.34,-0.54,16.20
57.319,16.02,-2.34,-0.54,16.20
57.339,16.02,-2.34,-0.54,16.20
57.359,16.02,-2.34,-0.48,16.20
57.382,16.02,-2.34,-0.48,16.20
57.405,16.02,-2.34,-0.42,16.20
57.425,16.02,-2.34,-0.42,16.20
57.445,16.02,-2.34,-0.36,16.19
57.467,16.02,-2.34,-0.36,16.19
57.491,16.02,-2.34,-0.30,16.19
57.516,16.02,-2.34,-0.24,16.19
57.526,16.02,-2.34,-0.24,16.19
57.547,16.02,-2.34,-0.24,16.19
57.567,16.02,-2.34,-0.30,16.19
57.596,16.02,-2.34,-0.30,16.19
57.608,16.02,-2.34,-0.30,16.19
57.631,16.02,-2.34,-0.36,16.19
57.651,15.96,-2.34,-0.36,16.13
57.696,15.84,-2.34,-0.42,16.02
57.697,15.78,-2.34,-0.42,15.96
57.719,15.66,-2.34,-0.36,15.84
57.737,15.54,-2.34,-0.30,15.72
57.756,15.42,-2.34,-0.24,15.60
57.776,15.36,-2.34,-0.24,15.54
57.803,15.24,-2.34,-0.18,15.42
57.820,15.24,-2.34,-0.12,15.42
57.841,15.36,-2.28,-0.06,15.53
57.861,15.48,-2.16,-0.06,15.63
57.900,15.54,-2.10,-0.06,15.68
57.901,15.60,-2.04,-0.06,15.73
57.922,15.66,-1.98,-0.06,15.78
57.942,15.72,-1.92,-0.06,15.84
57.962,15.78,-1.86,-0.06,15.89
58.002,15.78,-1.80,-0.06,15.88
58.003,15.78,-1.86,-0.06,15.89
58.023,15.66,-1.86,-0.06,15.77
58.044,15.66,-1.92,-0.06,15.78
58.064,15.66,-1.98,-0.06,15.78
58.086,15.66,-1.98,-0.06,15.78
58.104,15.66,-1.98,-0.12,15.79
58.124,15.66,-2.04,-0.12,15.79
58.145,15.66,-2.04,-0.12,15.79
58.165,15.66,-2.04,-0.18,15.79
58.185,15.66,-2.04,-0.18,15.79
58.207,15.66,-2.04,-0.24,15.79
58.228,15.66,-2.04,-0.24,15.79
58.252,15.66,-2.04,-0.24,15.79
58.272,15.66,-2.04,-0.24,15.79
58.295,15.66,-2.04,-0.24,15.79
58.315,15.66,-2.04,-0.24,15.79
58.335,15.66,-2.04,-0.18,15.79
58.356,15.66,-2.04,-0.18,15.79
58.376,15.66,-2.04,-0.12,15.79
58.398,15.66,-2.04,-0.12,15.79
58.419,15.66,-2.04,-0.06,15.79
58.439,15.72,-2.04,-0.06,15.85
58.460,15.78,-2.10,0.00,15.92
58.490,15.78,-2.10,0.06,15.92
58.503,15.84,-2.10,0.06,15.98
58.520,15.90,-2.10,0.06,16.04
58.541,15.96,-2.10,0.06,16.10
58.562,15.96,-2.16,0.06,16.11
58.582,16.02,-2.16,0.06,16.17
58.604,16.02,-2.16,0.06,16.17
58.635,15.96,-2.16,0.06,16.11
58.649,15.90,-2.22,0.06,16.05
58.671,15.90,-2.22,0.06,16.05
58.686,15.84,-2.28,0.06,16.00
58.713,15.78,-2.34,0.06,15.95
58.727,15.72,-2.40,0.06,15.90
58.747,15.72,-2.40,0.06,15.90
58.768,15.66,-2.46,0.06,15.85
58.788,15.66,-2.46,0.06,15.85
58.808,15.66,-2.52,0.06,15.86
58.829,15.66,-2.52,0.06,15.86
58.855,15.66,-2.52,0.06,15.86
58.873,15.66,-2.52,0.06,15.86
58.888,15.66,-2.52,0.06,15.86
58.911,15.72,-2.52,0.06,15.92
58.930,15.72,-2.52,0.06,15.92
58.950,15.78,-2.52,0.06,15.98
58.971,15.84,-2.52,0.06,16.04
58.991,15.90,-2.52,0.00,16.10
59.014,16.02,-2.52,-0.06,16.22
59.035,16.08,-2.52,-0.06,16.28
59.055,16.20,-2.52,-0.12,16.40
59.075,16.26,-2.52,-0.18,16.46
59.096,16.32,-2.52,-0.18,16.51
59.116,16.38,-2.52,-0.18,16.57
59.139,16.38,-2.52,-0.24,16.57
59.158,16.38,-2.52,-0.24,16.57
59.192,16.38,-2.52,-0.24,16.57
59.202,16.38,-2.52,-0.24,16.57
59.219,16.38,-2.52,-0.24,16.57
59.240,16.32,-2.52,-0.24,16.52
59.260,16.32,-2.52,-0.24,16.52
59.285,16.32,-2.52,-0.24,16.52
59.305,16.26,-2.52,-0.24,16.46
59.328,16.26,-2.52,-0.24,16.46
59.341,16.20,-2.52,-0.24,16.40
59.362,16.20,-2.58,-0.24,16.41
59.382,16.20,-2.58,-0.24,16.41
59.402,16.20,-2.64,-0.24,16.42
59.422,16.20,-2.64,-0.24,16.42
59.443,16.20,-2.64,-0.24,16.42
59.463,16.20,-2.70,-0.24,16.43
59.483,16.20,-2.70,-0.24,16.43
59.509,16.20,-2.70,-0.24,16.43
59.524,16.14,-2.70,-0.24,16.37
59.544,16.08,-2.70,-0.24,16.31
59.565,16.02,-2.70,-0.24,16.25
59.586,16.02,-2.70,-0.24,16.25
59.608,15.96,-2.70,-0.24,16.19
59.628,15.90,-2.70,-0.24,16.13
59.648,15.90,-2.70,-0.24,16.13
59.669,15.84,-2.70,-0.24,16.07
59.689,15.84,-2.70,-0.24,16.07
59.712,15.84,-2.70,-0.24,16.07
59.732,15.84,-2.70,-0.24,16.07
59.750,15.84,-2.70,-0.24,16.07
59.774,15.84,-2.70,-0.24,16.07
59.792,15.84,-2.70,-0.24,16.07
59.813,15.84,-2.70,-0.24,16.07
59.835,15.84,-2.70,-0.24,16.07
59.853,15.84,-2.70,-0.24,16.07
59.875,15.84,-2.70,-0.24,16.07
59.911,15.84,-2.70,-0.24,16.07
59.914,15.84,-2.70,-0.24,16.07
59.935,15.84,-2.70,-0.24,16.07
59.956,15.84,-2.70,-0.24,16.07
59.976,15.84,-2.70,-0.24,16.07
60.014,15.84,-2.70,-0.24,16.07
60.016,15.84,-2.70,-0.24,16.07
60.037,15.84,-2.70,-0.24,16.07
60.057,15.90,-2.70,-0.24,16.13
60.079,15.90,-2.70,-0.24,16.13
60.110,15.96,-2.70,-0.24,16.19
60.118,16.02,-2.70,-0.24,16.25
60.139,16.08,-2.70,-0.24,16.31
60.159,16.14,-2.70,-0.24,16.37
60.179,16.20,-2.70,-0.24,16.43
60.199,16.26,-2.70,-0.24,16.48
60.225,16.44,-2.70,-0.18,16.66
60.240,16.56,-2.70,-0.18,16.78
60.261,16.68,-2.70,-0.12,16.90
60.285,16.74,-2.70,-0.12,16.96
60.313,16.86,-2.70,-0.12,17.08
60.321,16.92,-2.70,-0.12,17.13
60.342,16.98,-2.70,-0.12,17.19
60.362,17.04,-2.70,-0.12,17.25
60.383,16.98,-2.70,-0.18,17.19
60.402,16.86,-2.70,-0.18,17.08
60.435,16.74,-2.70,-0.24,16.96
60.445,16.62,-2.70,-0.18,16.84
60.461,16.56,-2.70,-0.12,16.78
60.485,16.50,-2.70,-0.12,16.72
60.503,16.38,-2.70,-0.06,16.60
60.528,16.32,-2.70,-0.06,16.54
60.549,16.32,-2.70,-0.06,16.54
60.571,16.38,-2.70,0.00,16.60
60.585,16.38,-2.70,0.00,16.60
60.612,16.38,-2.70,-0.06,16.60
60.626,16.38,-2.64,-0.06,16.59
60.646,16.38,-2.64,-0.06,16.59
60.673,16.38,-2.64,-0.06,16.59
60.691,16.38,-2.58,-0.06,16.58
60.713,16.38,-2.58,-0.06,16.58
60.733,16.38,-2.58,-0.06,16.58
60.751,16.38,-2.58,-0.06,16.58
60.772,16.32,-2.64,-0.06,16.53
60.792,16.32,-2.64,-0.06,16.53
60.812,16.32,-2.64,-0.06,16.53
60.835,16.26,-2.70,-0.06,16.48
60.853,16.26,-2.70,-0.06,16.48
60.874,16.20,-2.70,-0.06,16.42
60.894,16.20,-2.70,-0.06,16.42
60.915,16.20,-2.70,-0.06,16.42
60.935,16.20,-2.64,-0.06,16.41
60.956,16.20,-2.64,-0.06,16.41
60.976,16.26,-2.64,-0.06,16.47
61.006,16.26,-2.58,-0.06,16.46
61.022,16.32,-2.58,-0.06,16.52
61.037,16.32,-2.52,-0.06,16.51
61.058,16.32,-2.52,-0.06,16.51
61.079,16.32,-2.52,-0.06,16.51
61.105,16.32,-2.52,-0.06,16.51
61.125,16.32,-2.52,-0.06,16.51
61.145,16.32,-2.52,-0.06,16.51
61.166,16.32,-2.52,-0.06,16.51
61.184,16.32,-2.52,-0.06,16.51
61.203,16.38,-2.52,-0.06,16.57
61.226,16.38,-2.58,-0.06,16.58
61.245,16.38,-2.64,-0.06,16.59
61.266,16.44,-2.70,-0.06,16.66
61.286,16.44,-2.70,-0.06,16.66
61.303,16.44,-2.76,-0.06,16.67
61.328,16.44,-2.76,-0.06,16.67
61.344,16.44,-2.82,-0.06,16.68
61.365,16.44,-2.82,-0.06,16.68
61.387,16.44,-2.82,-0.06,16.68
61.405,16.44,-2.76,-0.12,16.67
61.429,16.44,-2.76,-0.18,16.67
61.450,16.44,-2.70,-0.24,16.66
61.469,16.38,-2.70,-0.30,16.60
61.489,16.38,-2.70,-0.36,16.60
61.511,16.44,-2.70,-0.42,16.67
61.540,16.44,-2.70,-0.48,16.67
61.554,16.44,-2.70,-0.48,16.67
61.572,16.44,-2.70,-0.48,16.67
61.592,16.50,-2.70,-0.48,16.73
61.628,16.50,-2.70,-0.48,16.73
61.631,16.50,-2.70,-0.48,16.73
61.652,16.50,-2.70,-0.48,16.73
61.672,16.50,-2.64,-0.48,16.72
61.692,16.50,-2.58,-0.48,16.71
61.724,16.50,-2.52,-0.54,16.70
61.733,16.44,-2.46,-0.48,16.63
61.753,16.44,-2.40,-0.42,16.62
61.774,16.44,-2.34,-0.36,16.61
61.795,16.44,-2.28,-0.30,16.60
61.824,16.38,-2.28,-0.18,16.54
61.842,16.38,-2.28,-0.12,16.54
61.855,16.38,-2.22,-0.06,16.53
61.876,16.38,-2.22,0.00,16.53
61.898,16.38,-2.22,0.06,16.53
61.935,16.38,-2.22,0.06,16.53
61.941,16.38,-2.22,0.06,16.53
61.959,16.38,-2.22,0.06,16.53
61.980,16.38,-2.22,0.06,16.53
62.006,16.38,-2.22,0.06,16.53
62.022,16.38,-2.22,0.06,16.53
62.045,16.38,-2.22,0.06,16.53
62.065,16.32,-2.28,0.06,16.48
62.083,16.26,-2.40,0.06,16.44
62.103,16.20,-2.52,0.06,16.39
62.123,16.14,-2.58,0.06,16.35
62.147,16.08,-2.70,0.06,16.31
62.166,16.02,-2.82,0.06,16.27
62.187,15.90,-2.94,0.06,16.17
62.205,15.84,-3.06,0.06,16.13
62.228,15.78,-3.12,0.06,16.09
62.247,15.78,-3.12,0.06,16.09
62.265,15.78,-3.12,0.06,16.09
62.286,15.78,-3.12,0.06,16.09
62.304,15.78,-3.06,0.06,16.07
62.324,15.84,-3.06,0.06,16.13
62.348,15.96,-2.94,0.06,16.23
62.365,16.02,-2.76,0.06,16.26
62.385,16.08,-2.70,0.06,16.31
62.407,16.14,-2.64,0.06,16.35
62.428,16.14,-2.52,0.06,16.34
62.448,16.14,-2.46,0.06,16.33
62.467,16.08,-2.46,0.06,16.27
62.488,15.90,-2.40,0.06,16.08
62.508,15.84,-2.40,0.06,16.02
62.526,15.72,-2.52,0.06,15.92
62.549,15.66,-2.52,0.00,15.86
62.566,15.60,-2.52,-0.06,15.80
62.588,15.54,-2.52,-0.12,15.74
62.608,15.48,-2.52,-0.18,15.68
62.628,15.48,-2.52,-0.24,15.69
62.646,15.60,-2.52,-0.30,15.81
62.665,15.60,-2.52,-0.42,15.81
62.689,15.66,-2.52,-0.48,15.87
62.706,15.66,-2.52,-0.48,15.87
62.726,15.66,-2.52,-0.48,15.87
62.750,15.66,-2.52,-0.54,15.87
62.767,15.72,-2.52,-0.48,15.93
62.787,15.72,-2.52,-0.48,15.93
62.805,15.66,-2.52,-0.48,15.87
62.825,15.66,-2.52,-0.48,15.87
62.846,15.72,-2.52,-0.42,15.93
62.865,15.78,-2.52,-0.42,15.99
62.887,15.84,-2.52,-0.42,16.04
62.909,15.84,-2.52,-0.42,16.04
62.928,15.96,-2.52,-0.42,16.16
62.949,16.02,-2.52,-0.42,16.22
62.968,16.08,-2.52,-0.36,16.28
62.990,16.14,-2.52,-0.30,16.34
63.009,16.20,-2.46,-0.24,16.39
63.042,16.20,-2.40,-0.24,16.38
63.053,16.26,-2.40,-0.12,16.44
63.073,16.32,-2.34,-0.06,16.49
63.093,16.32,-2.34,0.06,16.49
63.113,16.38,-2.28,0.18,16.54
63.145,16.38,-2.28,0.24,16.54
63.155,16.38,-2.28,0.30,16.54
63.176,16.38,-2.34,0.36,16.55
63.196,16.38,-2.34,0.42,16.55
63.217,16.38,-2.34,0.42,16.55
63.237,16.38,-2.34,0.42,16.55
63.266,16.38,-2.34,0.42,16.55
63.278,16.38,-2.34,0.42,16.55
63.298,16.38,-2.34,0.42,16.55
63.318,16.38,-2.34,0.42,16.55
63.350,16.38,-2.34,0.42,16.55
63.355,16.38,-2.34,0.42,16.55
63.376,16.38,-2.34,0.42,16.55
63.396,16.38,-2.34,0.42,16.55
63.416,16.38,-2.34,0.42,16.55
63.445,16.38,-2.34,0.36,16.55
63.457,16.38,-2.34,0.36,16.55
63.478,16.38,-2.34,0.36,16.55
63.504,16.38,-2.34,0.30,16.55
63.524,16.38,-2.34,0.24,16.55
63.545,16.38,-2.34,0.18,16.55
63.564,16.38,-2.34,0.18,16.55
63.585,16.38,-2.34,0.12,16.55
63.605,16.38,-2.28,0.06,16.54
63.626,16.38,-2.28,0.00,16.54
63.649,16.38,-2.34,-0.06,16.55
63.672,16.32,-2.34,-0.12,16.49
63.687,16.32,-2.34,-0.18,16.49
63.705,16.32,-2.40,-0.18,16.50
63.726,16.26,-2.46,-0.24,16.45
63.748,16.26,-2.46,-0.24,16.45
63.766,16.26,-2.52,-0.24,16.46
63.786,16.20,-2.52,-0.18,16.40
63.805,16.20,-2.52,-0.18,16.40
63.825,16.20,-2.52,-0.12,16.40
63.848,16.20,-2.52,-0.12,16.40
63.868,16.20,-2.52,-0.12,16.40
63.888,16.20,-2.52,-0.06,16.39
63.911,16.20,-2.52,-0.06,16.39
63.945,16.20,-2.52,-0.06,16.39
63.949,16.20,-2.52,-0.06,16.39
63.970,16.20,-2.52,-0.06,16.39
63.990,16.20,-2.52,-0.06,16.39
64.011,16.20,-2.52,-0.06,16.39
64.035,16.20,-2.52,-0.06,16.39
64.055,16.20,-2.52,-0.06,16.39
64.078,16.20,-2.52,-0.06,16.39
64.098,16.20,-2.52,-0.06,16.39
64.116,16.20,-2.52,-0.06,16.39
64.137,16.20,-2.52,0.00,16.39
64.166,16.20,-2.52,0.00,16.39
64.176,16.20,-2.52,0.06,16.39
64.196,16.20,-2.52,0.12,16.40
64.216,16.26,-2.52,0.18,16.46
64.245,16.26,-2.52,0.30,16.46
64.256,16.32,-2.52,0.36,16.52
64.277,16.32,-2.46,0.42,16.51
64.297,16.32,-2.46,0.54,16.51
64.317,16.38,-2.46,0.60,16.57
64.338,16.32,-2.40,0.60,16.51
64.363,16.20,-2.40,0.60,16.39
64.382,16.14,-2.34,0.60,16.32
64.405,16.14,-2.34,0.60,16.32
64.419,16.08,-2.34,0.60,16.26
64.440,16.02,-2.34,0.60,16.20
64.462,15.96,-2.34,0.54,16.14
64.483,15.96,-2.34,0.54,16.14
64.501,15.96,-2.34,0.54,16.14
64.522,16.02,-2.34,0.48,16.20
64.542,16.02,-2.34,0.42,16.20
64.566,16.08,-2.34,0.24,16.25
64.585,16.08,-2.34,0.12,16.25
64.603,16.14,-2.34,0.00,16.31
64.624,16.14,-2.34,-0.12,16.31
64.644,16.14,-2.40,-0.24,16.32
64.666,16.20,-2.40,-0.36,16.38
64.685,16.20,-2.46,-0.48,16.39
64.705,16.20,-2.52,-0.54,16.40
64.726,16.20,-2.52,-0.54,16.40
64.747,16.20,-2.52,-0.54,16.40
64.774,16.20,-2.52,-0.60,16.41
64.791,16.20,-2.52,-0.60,16.41
64.812,16.20,-2.52,-0.60,16.41
64.835,16.20,-2.52,-0.54,16.40
64.855,16.20,-2.52,-0.54,16.40
64.885,16.20,-2.46,-0.54,16.39
64.892,16.20,-2.52,-0.48,16.40
64.914,16.14,-2.52,-0.48,16.34
64.935,16.08,-2.52,-0.42,16.28
64.955,16.02,-2.52,-0.42,16.22
64.979,15.96,-2.52,-0.42,16.16
64.994,15.84,-2.52,-0.42,16.04
65.014,15.78,-2.52,-0.42,15.99
65.035,15.72,-2.58,-0.42,15.94
65.063,15.66,-2.58,-0.42,15.88
65.076,15.66,-2.64,-0.42,15.89
65.097,15.66,-2.64,-0.42,15.89
65.118,15.66,-2.64,-0.42,15.89
65.140,15.66,-2.70,-0.42,15.90
65.162,15.66,-2.70,-0.42,15.90
65.182,15.66,-2.70,-0.42,15.90
65.200,15.66,-2.70,-0.42,15.90
65.220,15.66,-2.70,-0.42,15.90
65.240,15.66,-2.70,-0.42,15.90
65.265,15.66,-2.70,-0.42,15.90
65.283,15.66,-2.70,-0.42,15.90
65.303,15.66,-2.70,-0.42,15.90
65.322,15.66,-2.70,-0.42,15.90
65.343,15.66,-2.70,-0.42,15.90
65.364,15.66,-2.70,-0.42,15.90
65.383,15.66,-2.70,-0.42,15.90
65.403,15.66,-2.70,-0.42,15.90
65.424,15.66,-2.70,-0.36,15.90
65.444,15.66,-2.70,-0.36,15.90
65.468,15.72,-2.70,-0.30,15.95
65.486,15.72,-2.70,-0.30,15.95
65.505,15.78,-2.70,-0.30,16.01
65.525,15.78,-2.76,-0.24,16.02
65.561,15.84,-2.82,-0.24,16.09
65.572,15.90,-2.82,-0.24,16.15
65.587,15.90,-2.88,-0.24,16.16
65.605,15.96,-2.94,-0.24,16.23
65.625,15.96,-3.00,-0.24,16.24
65.660,15.96,-3.00,-0.24,16.24
65.663,15.96,-3.06,-0.24,16.25
65.689,15.90,-3.06,-0.18,16.19
65.706,15.90,-3.06,-0.12,16.19
65.726,15.84,-3.06,-0.06,16.13
65.757,15.84,-3.06,0.06,16.13
65.770,15.84,-3.00,0.12,16.12
65.787,15.84,-3.00,0.18,16.12
65.807,15.84,-2.94,0.30,16.11
65.828,15.84,-2.82,0.36,16.09
65.855,15.84,-2.76,0.42,16.08
65.875,15.84,-2.70,0.42,16.07
65.896,15.84,-2.64,0.42,16.06
65.909,15.84,-2.64,0.42,16.06
65.931,15.84,-2.58,0.42,16.05
65.956,15.84,-2.52,0.48,16.05
65.975,15.78,-2.52,0.48,15.99
65.996,15.78,-2.52,0.54,15.99
66.010,15.78,-2.52,0.60,15.99
66.031,15.72,-2.52,0.66,15.93
66.053,15.72,-2.52,0.72,15.94
66.082,15.66,-2.52,0.78,15.88
66.091,15.66,-2.52,0.84,15.88
66.113,15.66,-2.52,0.90,15.89
66.132,15.66,-2.52,0.90,15.89
66.153,15.66,-2.46,0.90,15.88
66.173,15.66,-2.40,0.90,15.87
66.200,15.66,-2.34,0.84,15.86
66.216,15.66,-2.28,0.84,15.85
66.236,15.66,-2.22,0.72,15.83
66.255,15.66,-2.16,0.66,15.82
66.273,15.66,-2.10,0.60,15.81
66.304,15.66,-2.04,0.48,15.80
66.314,15.66,-2.04,0.42,15.80
66.334,15.72,-2.04,0.36,15.86
66.354,15.72,-2.04,0.30,15.85
66.375,15.78,-2.04,0.24,15.91
66.392,15.78,-2.04,0.24,15.91
