time,Bx,By,Bz,BT
119.348,14.82,-1.56,-3.54,15.32
119.368,14.76,-1.50,-3.60,15.27
119.388,14.76,-1.50,-3.66,15.28
119.406,14.70,-1.50,-3.72,15.24
119.426,14.64,-1.50,-3.72,15.18
119.446,14.64,-1.50,-3.78,15.19
119.466,14.58,-1.50,-3.78,15.14
119.486,14.52,-1.50,-3.78,15.08
119.506,14.52,-1.50,-3.78,15.08
119.524,14.52,-1.50,-3.78,15.08
119.541,14.52,-1.50,-3.78,15.08
119.558,14.52,-1.50,-3.78,15.08
119.576,14.52,-1.50,-3.78,15.08
119.596,14.52,-1.62,-3.72,15.08
119.614,14.52,-1.68,-3.66,15.07
119.635,14.52,-1.68,-3.66,15.07
119.652,14.52,-1.80,-3.60,15.07
119.671,14.52,-1.86,-3.54,15.06
119.690,14.52,-1.92,-3.54,15.07
119.709,14.52,-1.98,-3.48,15.06
119.728,14.52,-2.04,-3.48,15.07
119.748,14.52,-2.04,-3.48,15.07
119.768,14.52,-2.04,-3.54,15.08
119.785,14.46,-2.04,-3.54,15.03
119.805,14.40,-2.04,-3.60,14.98
119.823,14.34,-2.04,-3.66,14.94
119.844,14.28,-2.04,-3.72,14.90
119.863,14.22,-2.04,-3.78,14.85
119.884,14.16,-2.04,-3.78,14.80
119.907,14.10,-2.04,-3.78,14.74
119.926,14.10,-2.04,-3.78,14.74
119.947,14.10,-2.04,-3.78,14.74
119.968,14.10,-1.98,-3.78,14.73
119.989,14.10,-1.92,-3.78,14.72
120.009,14.10,-1.86,-3.78,14.72
120.030,14.10,-1.86,-3.78,14.72
120.047,14.10,-1.80,-3.78,14.71
120.068,14.10,-1.74,-3.78,14.70
120.090,14.10,-1.74,-3.78,14.70
120.111,14.16,-1.68,-3.78,14.75
120.128,14.16,-1.68,-3.78,14.75
120.148,14.22,-1.68,-3.84,14.82
120.166,14.34,-1.68,-3.84,14.94
120.183,14.46,-1.68,-3.84,15.06
120.201,14.52,-1.68,-3.84,15.11
120.218,14.58,-1.68,-3.84,15.17
120.239,14.70,-1.62,-3.78,15.26
120.259,14.76,-1.56,-3.72,15.30
120.276,14.82,-1.50,-3.66,15.34
120.294,14.82,-1.32,-3.60,15.31
120.314,14.82,-1.20,-3.54,15.28
120.333,14.82,-1.08,-3.48,15.26
120.353,14.82,-0.96,-3.48,15.25
120.372,14.82,-0.90,-3.48,15.25
120.390,14.82,-0.78,-3.48,15.24
120.410,14.82,-0.72,-3.48,15.24
120.428,14.76,-0.66,-3.48,15.18
120.447,14.76,-0.66,-3.54,15.19
120.467,14.76,-0.66,-3.54,15.19
120.486,14.76,-0.66,-3.54,15.19
120.506,14.70,-0.66,-3.60,15.15
120.526,14.70,-0.66,-3.60,15.15
120.545,14.70,-0.66,-3.66,15.16
120.562,14.70,-0.66,-3.66,15.16
120.580,14.70,-0.66,-3.66,15.16
120.601,14.70,-0.66,-3.66,15.16
120.619,14.70,-0.66,-3.60,15.15
120.640,14.70,-0.60,-3.60,15.15
120.661,14.70,-0.60,-3.60,15.15
120.679,14.70,-0.60,-3.54,15.13
120.698,14.70,-0.54,-3.54,15.13
120.715,14.70,-0.54,-3.48,15.12
120.735,14.76,-0.48,-3.42,15.16
120.755,14.82,-0.54,-3.36,15.21
120.773,14.82,-0.60,-3.36,15.21
120.794,14.88,-0.72,-3.30,15.26
120.811,14.94,-0.96,-3.30,15.33
120.829,14.94,-1.08,-3.30,15.34
120.849,15.00,-1.26,-3.30,15.41
120.869,15.00,-1.38,-3.30,15.42
120.888,15.00,-1.56,-3.30,15.44
120.905,15.00,-1.68,-3.30,15.45
120.925,15.00,-1.80,-3.30,15.46
120.946,15.00,-1.80,-3.30,15.46
120.964,15.00,-1.68,-3.30,15.45
120.984,15.00,-1.68,-3.30,15.45
121.004,15.00,-1.68,-3.30,15.45
121.024,15.00,-1.68,-3.30,15.45
121.042,15.00,-1.68,-3.30,15.45
121.063,15.00,-1.68,-3.30,15.45
121.082,15.00,-1.68,-3.30,15.45
121.099,14.94,-1.68,-3.30,15.39
121.116,14.94,-1.62,-3.30,15.39
121.137,14.94,-1.62,-3.30,15.39
121.156,14.88,-1.62,-3.36,15.34
121.177,14.88,-1.56,-3.36,15.33
121.196,14.82,-1.56,-3.42,15.29
121.214,14.82,-1.50,-3.42,15.28
121.231,14.82,-1.50,-3.42,15.28
121.249,14.82,-1.50,-3.48,15.30
121.269,14.82,-1.50,-3.48,15.30
121.288,14.82,-1.50,-3.54,15.31
121.306,14.82,-1.50,-3.48,15.30
121.326,14.82,-1.56,-3.42,15.29
121.344,14.82,-1.56,-3.36,15.28
121.363,14.82,-1.62,-3.30,15.27
121.383,14.82,-1.62,-3.24,15.26
121.402,14.82,-1.68,-3.18,15.25
121.422,14.82,-1.68,-3.12,15.24
121.441,14.82,-1.68,-3.06,15.23
121.457,14.76,-1.68,-3.06,15.17
121.477,14.76,-1.68,-3.00,15.16
121.496,14.76,-1.68,-3.00,15.16
121.516,14.76,-1.68,-3.00,15.16
121.534,14.70,-1.68,-3.00,15.10
121.551,14.70,-1.68,-3.00,15.10
121.572,14.70,-1.68,-3.00,15.10
121.592,14.64,-1.68,-3.00,15.04
121.612,14.58,-1.68,-3.00,14.98
121.631,14.52,-1.68,-3.00,14.92
121.651,14.52,-1.68,-3.00,14.92
121.671,14.46,-1.68,-3.00,14.86
121.689,14.40,-1.68,-3.00,14.80
121.707,14.34,-1.68,-3.00,14.75
121.727,14.34,-1.68,-3.00,14.75
121.747,14.34,-1.68,-3.06,14.76
121.768,14.34,-1.74,-3.06,14.77
121.787,14.34,-1.74,-3.12,14.78
121.808,14.40,-1.80,-3.18,14.86
121.829,14.40,-1.80,-3.24,14.87
121.848,14.46,-1.80,-3.24,14.93
121.870,14.46,-1.86,-3.30,14.95
121.891,14.46,-1.86,-3.30,14.95
121.912,14.52,-1.86,-3.30,15.01
121.931,14.52,-1.86,-3.30,15.01
121.952,14.52,-1.86,-3.30,15.01
121.973,14.58,-1.86,-3.30,15.06
121.991,14.58,-1.86,-3.30,15.06
122.012,14.64,-1.86,-3.30,15.12
122.032,14.64,-1.86,-3.30,15.12
122.049,14.70,-1.86,-3.30,15.18
122.067,14.70,-1.86,-3.30,15.18
122.087,14.76,-1.86,-3.30,15.24
122.107,14.76,-1.86,-3.30,15.24
122.127,14.82,-1.86,-3.24,15.28
122.145,14.82,-1.86,-3.24,15.28
122.163,14.82,-1.86,-3.18,15.27
122.183,14.82,-1.86,-3.18,15.27
122.201,14.82,-1.86,-3.18,15.27
122.221,14.82,-1.86,-3.12,15.26
122.239,14.82,-1.86,-3.12,15.26
122.256,14.82,-1.86,-3.12,15.26
122.274,14.82,-1.86,-3.12,15.26
122.292,14.82,-1.86,-3.18,15.27
122.309,14.76,-1.86,-3.24,15.23
122.327,14.76,-1.86,-3.30,15.24
122.347,14.76,-1.86,-3.30,15.24
122.364,14.76,-1.86,-3.36,15.25
122.384,14.70,-1.86,-3.42,15.21
122.404,14.70,-1.86,-3.48,15.22
122.423,14.70,-1.86,-3.48,15.22
122.441,14.70,-1.86,-3.48,15.22
122.458,14.70,-1.86,-3.48,15.22
122.476,14.70,-1.86,-3.48,15.22
122.496,14.70,-1.86,-3.48,15.22
122.514,14.70,-1.86,-3.48,15.22
122.531,14.70,-1.86,-3.48,15.22
122.552,14.70,-1.80,-3.48,15.21
122.569,14.70,-1.80,-3.42,15.20
122.589,14.70,-1.80,-3.42,15.20
122.607,14.70,-1.74,-3.36,15.18
122.624,14.70,-1.74,-3.36,15.18
122.644,14.70,-1.68,-3.36,15.17
122.664,14.70,-1.68,-3.30,15.16
122.684,14.70,-1.68,-3.30,15.16
122.702,14.70,-1.68,-3.30,15.16
122.721,14.70,-1.74,-3.30,15.17
122.741,14.70,-1.74,-3.30,15.17
122.759,14.70,-1.74,-3.30,15.17
122.778,14.70,-1.68,-3.30,15.16
122.796,14.70,-1.68,-3.30,15.16
122.816,14.70,-1.68,-3.30,15.16
122.834,14.70,-1.62,-3.30,15.15
122.855,14.70,-1.62,-3.30,15.15
122.873,14.70,-1.56,-3.30,15.15
122.894,14.70,-1.50,-3.30,15.14
122.912,14.70,-1.50,-3.36,15.15
122.930,14.70,-1.50,-3.36,15.15
122.950,14.76,-1.50,-3.36,15.21
122.970,14.76,-1.50,-3.42,15.23
122.990,14.76,-1.50,-3.42,15.23
123.009,14.76,-1.50,-3.48,15.24
123.029,14.82,-1.50,-3.48,15.30
123.048,14.82,-1.50,-3.48,15.30
123.065,14.82,-1.50,-3.48,15.30
123.085,14.82,-1.50,-3.48,15.30
123.102,14.82,-1.50,-3.48,15.30
123.120,14.82,-1.50,-3.48,15.30
123.140,14.82,-1.50,-3.42,15.28
123.160,14.82,-1.44,-3.36,15.26
123.178,14.76,-1.32,-3.36,15.20
123.199,14.76,-1.26,-3.30,15.18
123.218,14.70,-1.14,-3.24,15.10
123.237,14.64,-1.02,-3.18,15.02
123.256,14.64,-0.96,-3.18,15.01
123.276,14.58,-0.90,-3.12,14.94
123.296,14.52,-0.84,-3.12,14.88
123.315,14.52,-0.78,-3.12,14.87
123.335,14.52,-0.84,-3.12,14.88
123.354,14.52,-0.90,-3.12,14.88
123.371,14.52,-0.96,-3.12,14.88
123.391,14.52,-1.08,-3.12,14.89
123.409,14.52,-1.20,-3.12,14.90
123.429,14.52,-1.38,-3.12,14.92
123.447,14.52,-1.50,-3.12,14.93
123.464,14.52,-1.68,-3.12,14.95
123.484,14.52,-1.80,-3.12,14.96
123.504,14.52,-1.92,-3.12,14.98
123.522,14.52,-2.04,-3.12,14.99
123.539,14.52,-2.04,-3.12,14.99
123.557,14.52,-2.04,-3.18,15.00
123.577,14.52,-2.04,-3.18,15.00
123.594,14.52,-2.04,-3.30,15.03
123.612,14.52,-2.04,-3.36,15.04
123.632,14.52,-2.04,-3.48,15.07
123.651,14.52,-2.04,-3.54,15.08
123.677,14.52,-2.04,-3.60,15.10
123.687,14.52,-2.04,-3.66,15.11
123.707,14.52,-2.04,-3.72,15.13
123.728,14.58,-1.98,-3.78,15.19
123.749,14.58,-1.98,-3.78,15.19
123.770,14.64,-1.92,-3.78,15.24
123.792,14.64,-1.86,-3.78,15.23
123.814,14.64,-1.80,-3.78,15.23
123.835,14.70,-1.74,-3.78,15.28
123.856,14.70,-1.62,-3.78,15.26
123.876,14.70,-1.50,-3.78,15.25
123.897,14.70,-1.32,-3.78,15.24
123.918,14.70,-1.26,-3.78,15.23
123.940,14.70,-1.20,-3.78,15.23
123.958,14.70,-1.08,-3.78,15.22
123.977,14.70,-1.02,-3.78,15.21
123.998,14.70,-0.96,-3.78,15.21
124.016,14.70,-0.96,-3.78,15.21
124.033,14.70,-1.02,-3.78,15.21
124.050,14.70,-1.02,-3.78,15.21
124.070,14.70,-1.08,-3.78,15.22
124.091,14.70,-1.08,-3.78,15.22
124.112,14.70,-1.14,-3.78,15.22
124.133,14.70,-1.14,-3.78,15.22
124.153,14.70,-1.14,-3.78,15.22
124.174,14.70,-1.20,-3.78,15.23
124.194,14.70,-1.20,-3.78,15.23
124.215,14.70,-1.26,-3.78,15.23
124.235,14.70,-1.26,-3.78,15.23
124.257,14.70,-1.32,-3.78,15.24
124.278,14.70,-1.32,-3.78,15.24
124.299,14.70,-1.32,-3.72,15.22
124.317,14.70,-1.32,-3.66,15.21
124.334,14.70,-1.32,-3.66,15.21
124.355,14.70,-1.32,-3.60,15.19
124.372,14.70,-1.26,-3.60,15.19
124.393,14.64,-1.26,-3.60,15.13
124.411,14.58,-1.26,-3.60,15.07
124.429,14.58,-1.20,-3.60,15.07
124.448,14.52,-1.20,-3.72,15.04
124.467,14.46,-1.14,-3.84,15.00
124.485,14.46,-1.14,-3.96,15.04
124.505,14.40,-1.14,-4.08,15.01
124.523,14.46,-1.14,-4.14,15.08
124.540,14.46,-1.14,-4.26,15.12
124.557,14.46,-1.14,-4.32,15.13
124.575,14.52,-1.14,-4.44,15.23
124.595,14.52,-1.14,-4.44,15.23
124.615,14.52,-1.14,-4.44,15.23
124.635,14.52,-1.14,-4.38,15.21
124.653,14.52,-1.08,-4.26,15.17
124.671,14.52,-1.08,-4.14,15.14
124.691,14.52,-1.08,-4.02,15.10
124.709,14.52,-1.08,-3.96,15.09
124.727,14.52,-1.02,-3.84,15.05
124.747,14.52,-1.02,-3.78,15.04
124.765,14.52,-1.02,-3.72,15.02
124.785,14.52,-1.02,-3.72,15.02
124.805,14.52,-1.02,-3.78,15.04
124.825,14.52,-1.02,-3.78,15.04
124.846,14.52,-1.08,-3.84,15.06
124.867,14.58,-1.08,-3.84,15.12
124.886,14.64,-1.08,-3.84,15.17
124.903,14.64,-1.08,-3.84,15.17
124.921,14.64,-1.14,-3.78,15.16
124.939,14.70,-1.20,-3.72,15.21
124.959,14.70,-1.38,-3.66,15.21
124.976,14.70,-1.50,-3.66,15.22
124.993,14.70,-1.62,-3.60,15.22
125.013,14.70,-1.68,-3.60,15.23
125.032,14.70,-1.80,-3.48,15.21
125.052,14.70,-1.86,-3.36,15.19
125.071,14.70,-1.98,-3.30,15.20
125.088,14.70,-1.98,-3.18,15.17
125.109,14.70,-1.98,-3.06,15.15
125.128,14.70,-1.92,-2.94,15.11
125.148,14.70,-1.92,-2.76,15.08
125.169,14.70,-1.86,-2.70,15.06
125.188,14.70,-1.86,-2.64,15.05
125.205,14.70,-1.86,-2.64,15.05
125.225,14.70,-1.86,-2.64,15.05
125.243,14.70,-1.86,-2.64,15.05
125.261,14.70,-1.86,-2.64,15.05
125.278,14.70,-1.86,-2.70,15.06
125.296,14.70,-1.86,-2.70,15.06
125.316,14.70,-1.86,-2.76,15.07
125.334,14.70,-1.86,-2.82,15.08
125.351,14.70,-1.86,-2.88,15.09
125.368,14.70,-1.86,-2.94,15.11
125.386,14.70,-1.80,-3.00,15.11
125.406,14.70,-1.80,-3.00,15.11
125.426,14.70,-1.74,-3.06,15.12
125.446,14.70,-1.68,-3.12,15.12
125.466,14.70,-1.62,-3.06,15.10
125.485,14.70,-1.62,-3.06,15.10
125.503,14.70,-1.56,-3.06,15.10
125.520,14.70,-1.50,-3.06,15.09
125.540,14.70,-1.50,-3.00,15.08
125.558,14.70,-1.50,-3.00,15.08
125.575,14.70,-1.50,-3.00,15.08
125.596,14.70,-1.50,-3.00,15.08
125.628,14.70,-1.50,-3.00,15.08
125.636,14.76,-1.50,-3.00,15.14
125.656,14.76,-1.50,-3.00,15.14
125.677,14.76,-1.50,-3.00,15.14
125.698,14.82,-1.50,-3.00,15.19
125.719,14.88,-1.50,-3.06,15.27
125.738,14.94,-1.50,-3.12,15.34
125.756,15.00,-1.50,-3.12,15.39
125.777,15.06,-1.50,-3.12,15.45
125.797,15.12,-1.50,-3.12,15.51
125.818,15.18,-1.50,-3.12,15.57
125.840,15.18,-1.50,-3.12,15.57
125.860,15.06,-1.50,-3.12,15.45
125.881,14.88,-1.50,-3.12,15.28
125.898,14.76,-1.50,-3.12,15.16
125.915,14.58,-1.50,-3.12,14.99
125.936,14.46,-1.50,-3.12,14.87
125.955,14.28,-1.50,-3.12,14.69
125.974,14.10,-1.50,-3.12,14.52
125.991,13.98,-1.50,-3.12,14.40
126.011,13.98,-1.50,-3.12,14.40
126.031,13.92,-1.50,-3.12,14.34
126.051,13.92,-1.50,-3.12,14.34
126.068,13.86,-1.50,-3.18,14.30
126.087,13.92,-1.50,-3.18,14.36
126.107,13.92,-1.50,-3.24,14.37
126.126,13.92,-1.50,-3.24,14.37
126.143,13.98,-1.50,-3.30,14.44
126.163,14.04,-1.50,-3.30,14.50
126.182,14.10,-1.50,-3.30,14.56
126.202,14.16,-1.50,-3.30,14.62
126.221,14.22,-1.50,-3.30,14.67
126.238,14.28,-1.50,-3.30,14.73
126.258,14.34,-1.50,-3.30,14.79
126.276,14.34,-1.50,-3.30,14.79
126.293,14.34,-1.50,-3.30,14.79
126.311,14.34,-1.50,-3.30,14.79
126.328,14.34,-1.50,-3.24,14.78
126.349,14.34,-1.50,-3.24,14.78
126.369,14.34,-1.50,-3.18,14.76
126.388,14.40,-1.44,-3.18,14.82
126.408,14.46,-1.44,-3.12,14.86
126.427,14.46,-1.44,-3.12,14.86
126.447,14.52,-1.38,-3.12,14.92
126.467,14.58,-1.38,-3.06,14.96
126.486,14.64,-1.32,-3.12,15.03
126.504,14.70,-1.32,-3.18,15.10
126.521,14.76,-1.32,-3.18,15.16
126.541,14.82,-1.32,-3.24,15.23
126.559,14.82,-1.38,-3.24,15.23
126.579,14.82,-1.44,-3.30,15.25
126.598,14.88,-1.50,-3.36,15.33
126.618,14.88,-1.50,-3.36,15.33
126.636,14.94,-1.62,-3.42,15.41
126.653,14.94,-1.68,-3.42,15.42
126.671,14.94,-1.80,-3.42,15.43
126.691,15.00,-1.86,-3.42,15.50
126.711,15.06,-1.92,-3.48,15.58
126.729,15.12,-1.98,-3.48,15.64
126.747,15.18,-1.98,-3.54,15.71
126.766,15.18,-2.04,-3.54,15.72
126.787,15.24,-2.04,-3.54,15.78
126.805,15.30,-2.04,-3.60,15.85
126.825,15.36,-2.04,-3.60,15.91
126.842,15.36,-2.04,-3.66,15.92
126.863,15.36,-2.04,-3.66,15.92
126.881,15.36,-2.04,-3.66,15.92
126.898,15.36,-2.04,-3.66,15.92
126.918,15.36,-2.04,-3.66,15.92
126.937,15.36,-2.04,-3.66,15.92
126.954,15.36,-2.04,-3.66,15.92
126.974,15.36,-2.04,-3.66,15.92
126.994,15.36,-2.04,-3.66,15.92
127.014,15.36,-2.04,-3.66,15.92
127.032,15.36,-2.04,-3.66,15.92
127.052,15.36,-2.04,-3.66,15.92
127.071,15.36,-2.04,-3.66,15.92
127.089,15.36,-2.04,-3.66,15.92
127.106,15.30,-2.04,-3.66,15.86
127.127,15.24,-2.04,-3.66,15.81
127.146,15.18,-2.04,-3.66,15.75
127.166,15.18,-2.04,-3.66,15.75
127.187,15.24,-2.04,-3.66,15.81
127.205,15.24,-2.04,-3.66,15.81
127.222,15.12,-2.04,-3.66,15.69
127.242,15.06,-2.04,-3.66,15.63
127.261,14.94,-2.04,-3.66,15.52
127.281,14.88,-2.04,-3.66,15.46
127.302,14.82,-1.98,-3.66,15.39
127.319,14.70,-1.98,-3.66,15.28
127.336,14.52,-1.92,-3.66,15.10
127.354,14.40,-1.86,-3.66,14.97
127.371,14.34,-1.80,-3.66,14.91
127.392,14.34,-1.80,-3.66,14.91
127.411,14.34,-1.74,-3.66,14.90
127.431,14.34,-1.74,-3.66,14.90
127.451,14.34,-1.68,-3.66,14.89
127.468,14.34,-1.68,-3.66,14.89
127.488,14.34,-1.68,-3.66,14.89
127.511,14.34,-1.68,-3.60,14.88
127.532,14.34,-1.68,-3.54,14.87
127.549,14.40,-1.68,-3.48,14.91
127.569,14.46,-1.62,-3.42,14.95
127.590,14.46,-1.62,-3.30,14.92
127.609,14.52,-1.62,-3.18,14.95
127.630,14.58,-1.62,-3.06,14.99
127.648,14.64,-1.62,-2.94,15.02
127.665,14.64,-1.68,-2.82,15.00
127.683,14.70,-1.68,-2.76,15.05
127.703,14.70,-1.74,-2.76,15.06
127.722,14.70,-1.74,-2.70,15.05
127.743,14.70,-1.80,-2.76,15.06
127.763,14.70,-1.80,-2.82,15.08
127.782,14.76,-1.74,-2.82,15.13
127.801,14.76,-1.74,-2.94,15.15
127.821,14.76,-1.74,-3.06,15.17
127.840,14.76,-1.68,-3.12,15.18
127.858,14.70,-1.68,-3.18,15.13
127.875,14.70,-1.68,-3.30,15.16
127.896,14.70,-1.68,-3.36,15.17
127.913,14.70,-1.68,-3.42,15.19
127.933,14.70,-1.68,-3.48,15.20
127.953,14.70,-1.68,-3.48,15.20
127.972,14.64,-1.68,-3.42,15.13
127.992,14.70,-1.68,-3.36,15.17
128.010,14.70,-1.68,-3.30,15.16
128.027,14.70,-1.68,-3.30,15.16
128.048,14.70,-1.68,-3.24,15.15
128.068,14.70,-1.68,-3.18,15.13
128.088,14.70,-1.68,-3.12,15.12
128.107,14.70,-1.68,-3.12,15.12
128.126,14.76,-1.68,-3.12,15.18
128.146,14.76,-1.68,-3.12,15.18
128.166,14.82,-1.68,-3.12,15.24
128.187,14.88,-1.68,-3.18,15.31
128.205,14.94,-1.62,-3.18,15.36
128.225,15.00,-1.62,-3.18,15.42
128.245,15.06,-1.56,-3.24,15.48
128.265,15.12,-1.56,-3.30,15.55
128.284,15.18,-1.50,-3.36,15.62
128.301,15.18,-1.44,-3.36,15.61
128.321,15.18,-1.38,-3.42,15.62
128.340,15.18,-1.38,-3.48,15.63
128.357,15.18,-1.38,-3.54,15.65
128.377,15.18,-1.38,-3.54,15.65
128.395,15.18,-1.32,-3.60,15.66
128.413,15.18,-1.38,-3.66,15.68
128.433,15.18,-1.38,-3.66,15.68
128.453,15.18,-1.44,-3.66,15.68
128.473,15.18,-1.44,-3.66,15.68
128.492,15.18,-1.44,-3.66,15.68
128.512,15.18,-1.50,-3.66,15.69
128.531,15.18,-1.56,-3.66,15.69
128.548,15.12,-1.62,-3.66,15.64
128.569,15.06,-1.62,-3.66,15.58
128.587,15.00,-1.62,-3.66,15.52
128.606,14.94,-1.68,-3.66,15.47
128.627,14.94,-1.68,-3.66,15.47
128.647,14.88,-1.68,-3.72,15.43
128.667,14.88,-1.68,-3.72,15.43
128.689,14.82,-1.68,-3.72,15.37
128.709,14.82,-1.68,-3.72,15.37
128.730,14.82,-1.68,-3.78,15.39
128.750,14.82,-1.68,-3.78,15.39
128.771,14.82,-1.68,-3.78,15.39
128.793,14.82,-1.68,-3.78,15.39
128.818,14.82,-1.68,-3.78,15.39
128.838,14.82,-1.68,-3.78,15.39
128.855,14.82,-1.68,-3.78,15.39
128.876,14.82,-1.68,-3.78,15.39
128.896,14.82,-1.62,-3.78,15.38
128.913,14.82,-1.62,-3.78,15.38
128.931,14.76,-1.62,-3.78,15.32
128.951,14.76,-1.56,-3.78,15.32
128.971,14.70,-1.56,-3.78,15.26
128.989,14.64,-1.50,-3.78,15.19
129.009,14.64,-1.50,-3.78,15.19
129.028,14.58,-1.50,-3.78,15.14
129.048,14.52,-1.50,-3.78,15.08
129.068,14.52,-1.50,-3.72,15.06
129.089,14.58,-1.50,-3.72,15.12
129.109,14.58,-1.50,-3.72,15.12
129.129,14.64,-1.44,-3.72,15.17
129.149,14.64,-1.44,-3.66,15.16
129.169,14.64,-1.44,-3.66,15.16
129.190,14.70,-1.38,-3.66,15.21
129.210,14.70,-1.38,-3.66,15.21
129.230,14.70,-1.32,-3.66,15.21
129.251,14.70,-1.32,-3.66,15.21
129.270,14.70,-1.32,-3.66,15.21
129.290,14.70,-1.26,-3.66,15.20
129.308,14.70,-1.26,-3.66,15.20
129.327,14.70,-1.26,-3.66,15.20
129.347,14.64,-1.26,-3.66,15.14
129.366,14.58,-1.26,-3.66,15.09
129.385,14.58,-1.26,-3.66,15.09
129.406,14.52,-1.26,-3.66,15.03
129.425,14.52,-1.32,-3.66,15.03
129.442,14.52,-1.38,-3.66,15.04
129.472,14.46,-1.44,-3.66,14.99
129.492,14.46,-1.44,-3.66,14.99
129.502,14.52,-1.50,-3.66,15.05
129.525,14.52,-1.50,-3.66,15.05
129.543,14.52,-1.50,-3.66,15.05
129.560,14.52,-1.50,-3.66,15.05
129.578,14.52,-1.50,-3.66,15.05
129.598,14.52,-1.50,-3.66,15.05
129.616,14.52,-1.50,-3.72,15.06
129.636,14.52,-1.50,-3.78,15.08
129.653,14.52,-1.50,-3.90,15.11
129.671,14.52,-1.50,-3.96,15.12
129.691,14.52,-1.50,-4.02,15.14
129.709,14.52,-1.50,-4.08,15.16
129.727,14.52,-1.50,-4.20,15.19
129.746,14.52,-1.50,-4.20,15.19
129.764,14.52,-1.50,-4.14,15.17
129.784,14.52,-1.50,-4.14,15.17
129.804,14.64,-1.50,-4.14,15.29
129.824,14.76,-1.50,-4.14,15.40
129.844,14.88,-1.50,-4.08,15.50
129.865,15.00,-1.50,-4.08,15.62
129.884,15.06,-1.50,-4.08,15.67
129.904,15.12,-1.50,-4.08,15.73
129.922,15.18,-1.50,-4.08,15.79
129.940,15.24,-1.50,-4.14,15.86
129.960,15.18,-1.50,-4.14,15.81
129.979,15.12,-1.50,-4.14,15.75
129.996,15.06,-1.62,-4.14,15.70
130.016,15.00,-1.62,-4.14,15.64
130.034,15.00,-1.68,-4.14,15.65
130.051,15.00,-1.68,-4.14,15.65
130.071,15.00,-1.68,-4.14,15.65
130.089,15.00,-1.74,-4.14,15.66
130.109,15.00,-1.74,-4.14,15.66
130.129,15.00,-1.80,-4.14,15.66
130.150,15.00,-1.68,-4.14,15.65
130.168,15.00,-1.68,-4.14,15.65
130.185,15.00,-1.62,-4.14,15.64
130.205,14.94,-1.62,-4.14,15.59
130.226,14.94,-1.56,-4.14,15.58
130.244,14.94,-1.50,-4.14,15.58
130.263,14.88,-1.44,-4.14,15.51
130.281,14.88,-1.44,-4.14,15.51
130.302,14.82,-1.38,-4.14,15.45
130.319,14.82,-1.38,-4.08,15.43
130.339,14.82,-1.32,-4.08,15.43
130.358,14.82,-1.32,-4.02,15.41
130.377,14.82,-1.32,-4.02,15.41
130.398,14.82,-1.32,-4.02,15.41
130.418,14.82,-1.32,-3.96,15.40
130.438,14.82,-1.32,-3.96,15.40
130.457,14.82,-1.32,-3.90,15.38
130.475,14.82,-1.38,-3.84,15.37
130.495,14.82,-1.44,-3.84,15.38
130.515,14.82,-1.44,-3.84,15.38
130.534,14.88,-1.44,-3.78,15.42
130.551,14.82,-1.44,-3.78,15.36
130.568,14.82,-1.44,-3.78,15.36
130.588,14.76,-1.44,-3.72,15.29
130.606,14.70,-1.44,-3.72,15.23
130.624,14.70,-1.38,-3.72,15.23
130.644,14.64,-1.32,-3.72,15.16
130.663,14.58,-1.32,-3.66,15.09
130.684,14.52,-1.32,-3.66,15.03
130.703,14.52,-1.32,-3.66,15.03
130.722,14.52,-1.32,-3.66,15.03
130.745,14.52,-1.38,-3.66,15.04
130.766,14.52,-1.44,-3.66,15.04
130.787,14.58,-1.50,-3.66,15.11
130.807,14.58,-1.62,-3.60,15.10
130.828,14.64,-1.68,-3.60,15.17
130.848,14.64,-1.74,-3.54,15.16
130.869,14.64,-1.80,-3.54,15.17
130.886,14.70,-1.86,-3.54,15.23
130.906,14.70,-1.92,-3.48,15.23
130.926,14.70,-1.86,-3.48,15.22
130.944,14.70,-1.86,-3.48,15.22
130.964,14.70,-1.86,-3.48,15.22
130.981,14.70,-1.86,-3.48,15.22
130.999,14.70,-1.86,-3.48,15.22
131.019,14.70,-1.86,-3.48,15.22
131.038,14.70,-1.80,-3.48,15.21
131.055,14.76,-1.80,-3.48,15.27
131.076,14.76,-1.80,-3.48,15.27
131.093,14.76,-1.74,-3.48,15.26
131.111,14.76,-1.74,-3.48,15.26
131.128,14.82,-1.68,-3.48,15.32
131.149,14.82,-1.68,-3.48,15.32
131.166,14.82,-1.68,-3.48,15.32
131.184,14.82,-1.68,-3.48,15.32
131.202,14.82,-1.68,-3.48,15.32
131.222,14.82,-1.68,-3.54,15.33
131.241,14.82,-1.68,-3.54,15.33
131.261,14.82,-1.68,-3.54,15.33
131.281,14.82,-1.68,-3.48,15.32
131.299,14.82,-1.68,-3.48,15.32
131.317,14.76,-1.68,-3.48,15.26
131.334,14.76,-1.62,-3.42,15.24
131.351,14.76,-1.62,-3.36,15.22
131.377,14.76,-1.56,-3.30,15.20
131.391,14.70,-1.50,-3.30,15.14
131.412,14.70,-1.44,-3.30,15.13
131.433,14.70,-1.44,-3.30,15.13
131.454,14.70,-1.38,-3.30,15.13
131.476,14.70,-1.38,-3.30,15.13
131.498,14.70,-1.32,-3.30,15.12
131.518,14.70,-1.38,-3.30,15.13
131.539,14.70,-1.38,-3.30,15.13
